rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
481,arxiv:180109847,Open3D: A Modern Library for 3D Data Processing,2018,Qian-Yi Zhou; Jaesik Park; V. Koltun,arXiv.org,,1801.09847,,,semantic_scholar,semantic_scholar:2880ac931c11176aee6d42a7e7bb0703aacde3f9,P013,TomatoPGT ecosystem,backward_reference,False,https://www.semanticscholar.org/paper/2880ac931c11176aee6d42a7e7bb0703aacde3f9,,"Open3D is an open-source library that supports rapid development of software that deals with 3D data. The Open3D frontend exposes a set of carefully selected data structures and algorithms in both C++ and Python. The backend is highly optimized and is set up for parallelization. Open3D was developed from a clean slate with a small and carefully considered set of dependencies. It can be set up on different platforms and compiled from source with minimal effort. The code is clean, consistently styled, and maintained via a clear code review mechanism. Open3D has been used in a number of published research projects and is actively deployed in the cloud. We welcome contributions from the open-source community."
482,arxiv:170404861,MobileNets: Efficient Convolutional Neural Networks for Mobile Vision Applications,2017,Andrew G. Howard; Menglong Zhu; Bo Chen; Dmitry Kalenichenko; Weijun Wang; Tobias Weyand; Marco Andreetto; Hartwig Adam,arXiv.org,,1704.04861,,,semantic_scholar,semantic_scholar:3647d6d0f151dc05626449ee09cc7bce55be497e,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/3647d6d0f151dc05626449ee09cc7bce55be497e,,"We present a class of efficient models called MobileNets for mobile and embedded vision applications. MobileNets are based on a streamlined architecture that uses depth-wise separable convolutions to build light weight deep neural networks. We introduce two simple global hyper-parameters that efficiently trade off between latency and accuracy. These hyper-parameters allow the model builder to choose the right sized model for their application based on the constraints of the problem. We present extensive experiments on resource and accuracy tradeoffs and show strong performance compared to other popular models on ImageNet classification. We then demonstrate the effectiveness of MobileNets across a wide range of applications and use cases including object detection, finegrain classification, face attributes and large scale geo-localization."
483,doi:10.1098/rsta.2015.0202,Principal component analysis: a review and recent developments,2016,I. Jolliffe; J. Cadima,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",10.1098/rsta.2015.0202,,26953178,,semantic_scholar,semantic_scholar:5bc875d65df812f9617d8ba508c1c85f4d219b19,P013,TomatoPGT ecosystem,backward_reference,True,https://www.semanticscholar.org/paper/5bc875d65df812f9617d8ba508c1c85f4d219b19,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2015.0202,
484,doi:10.1038/sdata.2016.18,The FAIR Guiding Principles for scientific data management and stewardship,2016,Mark D. Wilkinson; Michel Dumontier; IJsbrand Jan Aalbersberg; Gabrielle Appleton; Myles Axton; Arie Baak; Niklas Blomberg; Jan‐Willem Boiten; Luiz Olavo Bonino da Silva Santos; Philip E. Bourne; Jildau Bouwman; Anthony J. Brookes; Tim W. Clark; Mercè Crosas; Ingrid Dillo; Olivier Dumon; Scott Edmunds; Chris T. Evelo; Richard Finkers; Alejandra González-Beltrán; Alasdair J. G. Gray; Paul Groth; Carole Goble; Jeffrey S. Grethe; Jaap Heringa; Peter A.C. ’t Hoen; Rob Hooft; Tobias Kuhn; Ruben Kok; Joost N. Kok; Scott J. Lusher; Maryann E. Martone; Albert Mons; Abel L. Packer; Bengt Persson; Philippe Rocca‐Serra; Marco Roos; René van Schaik; Susanna‐Assunta Sansone; Erik Schultes; Thierry Sengstag; Ted Slater; George Strawn; Morris A. Swertz; Mark Thompson; Johan van der Lei; Erik M. van Mulligen; Jan Velterop; Andra Waagmeester; Peter Wittenburg; Katherine Wolstencroft; Jun Zhao; Barend Mons,Scientific Data,10.1038/sdata.2016.18,,26978244,4792175,openalex; semantic_scholar,openalex:W2302501749; semantic_scholar:e936f248b2c0489316ed1521656af2564c3502c3,P002,TomatoMAP,backward_reference,True,https://www.semanticscholar.org/paper/e936f248b2c0489316ed1521656af2564c3502c3,https://www.nature.com/articles/sdata201618.pdf,"There is an urgent need to improve the infrastructure supporting the reuse of scholarly data. A diverse set of stakeholders-representing academia, industry, funding agencies, and scholarly publishers-have come together to design and jointly endorse a concise and measureable set of principles that we refer to as the FAIR Data Principles. The intent is that these may act as a guideline for those wishing to enhance the reusability of their data holdings. Distinct from peer initiatives that focus on the human scholar, the FAIR Principles put specific emphasis on enhancing the ability of machines to automatically find and use the data, in addition to supporting its reuse by individuals. This Comment is the first formal publication of the FAIR Principles, and includes the rationale behind them, and some exemplar implementations in the community."
485,doi:10.4097/kjae.2015.68.6.540,T test as a parametric statistic,2015,Tae Kyun Kim,Korean Journal of Anesthesiology,10.4097/kjae.2015.68.6.540,,26634076,,openalex,openalex:W2183659962,P003,AgriVision,backward_reference,True,https://doi.org/10.4097/kjae.2015.68.6.540,http://ekja.org/upload/pdf/kjae-68-540.pdf,"In statistic tests, the probability distribution of the statistics is important. When samples are drawn from population N (µ, σ(2)) with a sample size of n, the distribution of the sample mean X̄ should be a normal distribution N (µ, σ(2)/n). Under the null hypothesis µ = µ0, the distribution of statistics [Formula: see text] should be standardized as a normal distribution. When the variance of the population is not known, replacement with the sample variance s (2) is possible. In this case, the statistics [Formula: see text] follows a t distribution (n-1 degrees of freedom). An independent-group t test can be carried out for a comparison of means between two independent groups, with a paired t test for paired data. As the t test is a parametric test, samples should meet certain preconditions, such as normality, equal variances and independence."
486,arxiv:14126980,Adam: A Method for Stochastic Optimization,2014,Diederik P. Kingma; Jimmy Ba,International Conference on Learning Representations,,1412.6980,,,semantic_scholar,semantic_scholar:a6cb366736791bcccc5c8639de5a8f9636bf87e8,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/a6cb366736791bcccc5c8639de5a8f9636bf87e8,,"We introduce Adam, an algorithm for first-order gradient-based optimization of stochastic objective functions, based on adaptive estimates of lower-order moments. The method is straightforward to implement, is computationally efficient, has little memory requirements, is invariant to diagonal rescaling of the gradients, and is well suited for problems that are large in terms of data and/or parameters. The method is also appropriate for non-stationary objectives and problems with very noisy and/or sparse gradients. The hyper-parameters have intuitive interpretations and typically require little tuning. Some connections to related algorithms, on which Adam was inspired, are discussed. We also analyze the theoretical convergence properties of the algorithm and provide a regret bound on the convergence rate that is comparable to the best known results under the online convex optimization framework. Empirical results demonstrate that Adam works well in practice and compares favorably to other stochastic optimization methods. Finally, we discuss AdaMax, a variant of Adam based on the infinity norm."
487,titleyear:international conference on learning representations iclr 2013:2013,International Conference on Learning Representations (ICLR 2013),2013,豊 松尾,人工知能学会誌 = Journal of Japanese Society for Artificial Intelligence,,,,,openalex,openalex:W569478347,P012,MFWD,backward_reference,False,http://ci.nii.ac.jp/naid/10031197775,,
488,titleyear:making a science of model search hyperparameter optimization in hundreds of dimensions for vision architectures:2013,Making a Science of Model Search: Hyperparameter Optimization in Hundreds of Dimensions for Vision Architectures,2013,J. Bergstra; Daniel Yamins; David D. Cox,International Conference on Machine Learning,,,,,semantic_scholar,semantic_scholar:29935173af73aef20336db72d608e0ef5b0e0c16,P008,SoyCotton,backward_reference,False,https://www.semanticscholar.org/paper/29935173af73aef20336db72d608e0ef5b0e0c16,,
489,doi:10.1016/j.geomorph.2012.08.021,"‘Structure-from-Motion’ photogrammetry: A low-cost, effective tool for geoscience applications",2012,Matthew Westoby; James Brasington; Neil F. Glasser; Michael J. Hambrey; John M. Reynolds,Geomorphology,10.1016/j.geomorph.2012.08.021,,,,openalex; semantic_scholar,openalex:W2027254180; semantic_scholar:9eca0ea5717419385fa20cf69d09da25da3fcaba,P013,TomatoPGT ecosystem,backward_reference,True,https://www.semanticscholar.org/paper/9eca0ea5717419385fa20cf69d09da25da3fcaba,http://nrl.northumbria.ac.uk/id/eprint/48492/1/Westoby_et_al._GEOMORPH_2012_Accepted.pdf,
490,doi:10.1111/j.1469-8137.2009.02830.x,Causes and consequences of variation in leaf mass per area (LMA): a meta-analysis.,2009,Hendrik Poorter; U. Niinemets; L. Poorter; I. Wright; R. Villar,New Phytologist,10.1111/j.1469-8137.2009.02830.x,,19434804,,semantic_scholar,semantic_scholar:4c5199f49cf2302c31321e20e656850e5f349316,P005,Horti-M3-Tomato,backward_reference,True,https://www.semanticscholar.org/paper/4c5199f49cf2302c31321e20e656850e5f349316,https://nph.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1469-8137.2009.02830.x,
