screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0241,doi:10.1109/lra.2023.3288383,241,High Precision Leaf Instance Segmentation for Phenotyping in Point Clouds Obtained Under Real Field Conditions,include,high,I05;I06,3D leaf instance segmentation for sugar beet phenotyping using deep learning on point clouds,method_paper,uses_dataset_experimentally,,sugar_beet;phenotyping,instance_segmentation,lidar_or_point_cloud;3d,instance_segmentation;phenotyping;lidar_or_point_cloud;3d_vision,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0242,doi:10.1109/wacv57701.2024.00053,242,Guided Distillation for Semi-Supervised Instance Segmentation,exclude,high,E03_NO_DATASET_RELEVANCE,"Semi-supervised instance segmentation on Cityscapes/COCO; general CV, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0243,doi:10.3390/rs12132136,243,Comparison of Object Detection and Patch-Based Classification Deep Learning Models on Mid- to Late-Season Weed Detection in UAV Imagery,include,high,I05,Comparison of Faster RCNN and SSD for mid- to late-season weed detection in UAV imagery of soybean fields,method_paper,uses_dataset_experimentally,,weeds;soybean,object_detection,RGB;UAV,object_detection;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0244,doi:10.1016/j.compag.2019.02.005,244,A review on weed detection using ground-based machine vision and image processing techniques,include,high,I10,Review of weed detection using ground-based machine vision and image processing techniques,survey_or_review,mentions_dataset_only,,weeds;general_agriculture,classification;object_detection;semantic_segmentation,RGB;multispectral,classification;object_detection;semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0245,doi:10.5281/zenodo.17719108,245,A Large-Scale In-the-wild Dataset for Plant Disease Segmentation,include,high,I01,Introduces a large-scale in-the-wild dataset for plant disease segmentation,dataset_paper,introduces_dataset,,plant_disease,semantic_segmentation,RGB,semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0246,doi:10.1109/dicta63115.2024.00017,246,High-Definition 3D Point Cloud Mapping of the City of Subiaco in Western Australia,exclude,high,E03_NO_DATASET_RELEVANCE,3D point cloud mapping of Subiaco city for autonomous driving/city planning; not agricultural,dataset_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0247,doi:10.21203/rs.3.rs-547766/v1,247,Uncertainty Quantification using Variational Inference for Biomedical Image Segmentation,exclude,high,E03_NO_DATASET_RELEVANCE,"Uncertainty quantification for brain tumour segmentation using variational inference; biomedical, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0248,doi:10.1109/wacvw54805.2022.00010,248,Uncertainty Quantification using Variational Inference for Biomedical Image Segmentation,exclude,high,E03_NO_DATASET_RELEVANCE,"Same paper as rank 247; uncertainty quantification for biomedical image segmentation, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0249,doi:10.1109/access.2024.3374073,249,Polite Teacher: Semi-Supervised Instance Segmentation With Mutual Learning and Pseudo-Label Thresholding,exclude,high,E03_NO_DATASET_RELEVANCE,"Semi-supervised instance segmentation on COCO; general CV, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0250,arxiv:210915068,250,iShape: A First Step Towards Irregular Shape Instance Segmentation,exclude,high,E03_NO_DATASET_RELEVANCE,"Irregular shape instance segmentation dataset; general CV, not agricultural",dataset_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:49:21Z,B013,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
