screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0541,titleyear:agisoft metashape professional version 2 0:,541,Agisoft Metashape Professional (Version 2.0),,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0542,titleyear:assign edge type by traversing all nodes with the root as starting point:,542,Assign edge type by traversing all nodes with the root as starting point,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0543,titleyear:clearml:,543,ClearML,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0544,titleyear:cluster points into groups of bins by shortest distance from root to point:,544,Cluster points into groups of bins by shortest distance from root to point,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0545,titleyear:como manejar as tigueras no algodoeiro 2023:,545,Como manejar as tigueras no algodoeiro (2023),,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0546,titleyear:computer vision annotation tool cvat:,546,Computer vision annotation tool (cvat),,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0547,titleyear:create nodes by calculating centroid of points and create edges by connecting adjacent bins again using dijkstra algorithm:,547,Create nodes by calculating centroid of points and create edges by connecting adjacent bins again using Dijkstra algorithm,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0548,titleyear:data curation validation writing j n:,548,"Data Curation, Validation, Writing - J.N.",,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0549,titleyear:estimating leaf nitrogen accumulation considering vertical leaf layers in winter wheat:,549,Estimating leaf nitrogen accumulation considering vertical leaf layers in winter wheat,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0550,titleyear:gvals resources:,550,GVALS Resources,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0551,titleyear:isat with segment anything an interactive semi automatic annotation tool:,551,ISAT with Segment Anything: An Interactive Semi-Automatic Annotation Tool,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0552,titleyear:label studio data labeling software:,552,Label Studio: Data labeling software,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0553,titleyear:license agreement with ieee restrictions apply:,553,license agreement with IEEE. Restrictions apply,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0554,titleyear:manejo da destrui o qu mica da soqueira do algodoeiro no estado do mato grosso 2022:,554,Manejo da destruição química da soqueira do algodoeiro no estado do mato grosso (2022),,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0555,titleyear:on the prac 4776:,555,On the prac-4776,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0556,titleyear:primeira estimativa para safra de gr os 2024 25 indica:,556,Primeira estimativa para safra de grãos 2024/25 indica,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0557,titleyear:python language reference version 3 11 11:,557,Python language reference (Version 3.11.11),,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0558,titleyear:the cityscapes authorized licensed use limited to the terms of the:,558,The cityscapes Authorized licensed use limited to the terms of the,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0559,titleyear:the complete data development platform for ai encord:,559,The Complete Data Development Platform for AI — Encord,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0560,titleyear:ultralytics yolo11 version 11 0 0:,560,Ultralytics YOLO11. Version 11.0.0,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
