screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0541,titleyear:agisoft metashape professional version 2 0:,541,Agisoft Metashape Professional (Version 2.0),exclude,high,E03_NO_DATASET_RELEVANCE,Agisoft Metashape software; not a research paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0542,titleyear:assign edge type by traversing all nodes with the root as starting point:,542,Assign edge type by traversing all nodes with the root as starting point,exclude,high,E03_NO_DATASET_RELEVANCE,Algorithm fragment about edge type traversal; not a paper,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0543,titleyear:clearml:,543,ClearML,exclude,high,E03_NO_DATASET_RELEVANCE,ClearML software; not a research paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0544,titleyear:cluster points into groups of bins by shortest distance from root to point:,544,Cluster points into groups of bins by shortest distance from root to point,exclude,high,E03_NO_DATASET_RELEVANCE,Algorithm fragment about clustering bins; not a paper,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0545,titleyear:como manejar as tigueras no algodoeiro 2023:,545,Como manejar as tigueras no algodoeiro (2023),exclude,high,E03_NO_DATASET_RELEVANCE,Portuguese cotton tiguera management; no CV,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0546,titleyear:computer vision annotation tool cvat:,546,Computer vision annotation tool (cvat),exclude,high,E03_NO_DATASET_RELEVANCE,"CVAT annotation tool; software, not a research paper",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0547,titleyear:create nodes by calculating centroid of points and create edges by connecting adjacent bins again using dijkstra algorithm:,547,Create nodes by calculating centroid of points and create edges by connecting adjacent bins again using Dijkstra algorithm,exclude,high,E03_NO_DATASET_RELEVANCE,Algorithm fragment about node creation and Dijkstra; not a paper,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0548,titleyear:data curation validation writing j n:,548,"Data Curation, Validation, Writing - J.N.",exclude,high,E03_NO_DATASET_RELEVANCE,Author contribution statement fragment; not a paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0549,titleyear:estimating leaf nitrogen accumulation considering vertical leaf layers in winter wheat:,549,Estimating leaf nitrogen accumulation considering vertical leaf layers in winter wheat,include,medium,I05,Estimating leaf nitrogen accumulation considering vertical leaf layers in winter wheat,method_paper,uses_dataset_experimentally,,wheat;phenotyping,estimation;classification,multispectral;remote_sensing,remote_sensing;phenotyping;multispectral,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0550,titleyear:gvals resources:,550,GVALS Resources,exclude,high,E03_NO_DATASET_RELEVANCE,GVALS resources website; not a research paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:10:25Z,B029,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
