screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0121,doi:10.3390/make8020044,121,Improving Ground Cover Crop Fractional Vegetation Mapping via Causality-Based Deep Representation Learning,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0122,doi:10.1016/j.compag.2022.106719,122,Deep learning-based segmentation of multiple species of weeds and corn crop using synthetic and real image datasets,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0123,doi:10.3390/s21113647,123,Review of Weed Detection Methods Based on Computer Vision,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0124,doi:10.1109/icra.2018.8460962,124,Real-Time Semantic Segmentation of Crop and Weed for Precision Agriculture Robots Leveraging Background Knowledge in CNNs,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0125,doi:10.1109/access.2023.3263042,125,FieldPlant: A Dataset of Field Plant Images for Plant Disease Detection and Classification With Deep Learning,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0126,doi:10.3390/plants12081730,126,Low-Cost Hyperspectral Imaging to Detect Drought Stress in High-Throughput Phenotyping,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0127,doi:10.1016/j.aiia.2024.11.005,127,Enhancing crop yield prediction in Senegal using advanced machine learning techniques and synthetic data,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0128,doi:10.1109/icra57147.2024.10610208,128,System Calibration of a Field Phenotyping Robot with Multiple High-Precision Profile Laser Scanners,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0129,doi:10.1109/tits.2023.3300537,129,CMX: Cross-Modal Fusion for RGB-X Semantic Segmentation With Transformers,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0130,arxiv:241100201,130,"YOLO Evolution: A Comprehensive Benchmark and Architectural Review of YOLOv12, YOLO11, and Their Previous Versions",,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B007,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
