rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
361,arxiv:210706278,Per-Pixel Classification is Not All You Need for Semantic Segmentation,2021,Bowen Cheng; A. Schwing; Alexander Kirillov,Neural Information Processing Systems,,2107.06278,,,semantic_scholar,semantic_scholar:260ad39a1dac4b451019e2bf17925f4df8e3b69a,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/260ad39a1dac4b451019e2bf17925f4df8e3b69a,,"Modern approaches typically formulate semantic segmentation as a per-pixel classification task, while instance-level segmentation is handled with an alternative mask classification. Our key insight: mask classification is sufficiently general to solve both semantic- and instance-level segmentation tasks in a unified manner using the exact same model, loss, and training procedure. Following this observation, we propose MaskFormer, a simple mask classification model which predicts a set of binary masks, each associated with a single global class label prediction. Overall, the proposed mask classification-based method simplifies the landscape of effective approaches to semantic and panoptic segmentation tasks and shows excellent empirical results. In particular, we observe that MaskFormer outperforms per-pixel classification baselines when the number of classes is large. Our mask classification-based method outperforms both current state-of-the-art semantic (55.6 mIoU on ADE20K) and panoptic segmentation (52.7 PQ on COCO) models."
362,arxiv:201011929,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,2020,Alexey Dosovitskiy; Lucas Beyer; Alexander Kolesnikov; Dirk Weissenborn; Xiaohua Zhai; Thomas Unterthiner; Mostafa Dehghani; M. Minderer; G. Heigold; S. Gelly; Jakob Uszkoreit; N. Houlsby,International Conference on Learning Representations,,2010.11929,,,semantic_scholar,semantic_scholar:268d347e8a55b5eb82fb5e7d2f800e33c75ab18a,P011,PlantSeg,backward_reference,False,https://www.semanticscholar.org/paper/268d347e8a55b5eb82fb5e7d2f800e33c75ab18a,,"While the Transformer architecture has become the de-facto standard for natural language processing tasks, its applications to computer vision remain limited. In vision, attention is either applied in conjunction with convolutional networks, or used to replace certain components of convolutional networks while keeping their overall structure in place. We show that this reliance on CNNs is not necessary and a pure transformer applied directly to sequences of image patches can perform very well on image classification tasks. When pre-trained on large amounts of data and transferred to multiple mid-sized or small image recognition benchmarks (ImageNet, CIFAR-100, VTAB, etc.), Vision Transformer (ViT) attains excellent results compared to state-of-the-art convolutional networks while requiring substantially fewer computational resources to train."
363,doi:10.1109/tpami.2020.2983686,Deep High-Resolution Representation Learning for Visual Recognition,2020,Jingdong Wang; Ke Sun; Tianheng Cheng; Borui Jiang; Chaorui Deng; Yang Zhao; Dong Liu; Yadong Mu; Mingkui Tan; Xinggang Wang; Wenyu Liu; Bin Xiao,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2020.2983686,,32248092,,openalex,openalex:W3014641072,P007,BAWSeg,backward_reference,False,https://doi.org/10.1109/tpami.2020.2983686,,"High-resolution representations are essential for position-sensitive vision problems, such as human pose estimation, semantic segmentation, and object detection. Existing state-of-the-art frameworks first encode the input image as a low-resolution representation through a subnetwork that is formed by connecting high-to-low resolution convolutions in series (e.g., ResNet, VGGNet), and then recover the high-resolution representation from the encoded low-resolution representation. Instead, our proposed network, named as High-Resolution Network (HRNet), maintains high-resolution representations through the whole process. There are two key characteristics: (i) Connect the high-to-low resolution convolution streams in parallel and (ii) repeatedly exchange the information across resolutions. The benefit is that the resulting representation is semantically richer and spatially more precise. We show the superiority of the proposed HRNet in a wide range of applications, including human pose estimation, semantic segmentation, and object detection, suggesting that the HRNet is a stronger backbone for computer vision problems. All the codes are available at https://github.com/HRNet."
364,doi:10.1016/j.compag.2018.05.012,Machine learning approaches for crop yield prediction and nitrogen status estimation in precision agriculture: A review,2018,Anna Chlingaryan; Salah Sukkarieh; Brett Whelan,Computers and Electronics in Agriculture,10.1016/j.compag.2018.05.012,,,,openalex,openalex:W2805142011,P007,BAWSeg,backward_reference,False,https://doi.org/10.1016/j.compag.2018.05.012,,
365,doi:10.1016/j.tplants.2013.09.008,Field high-throughput phenotyping: the new crop breeding frontier,2013,J. L. Araus; Jill E. Cairns,Trends in Plant Science,10.1016/j.tplants.2013.09.008,,24139902,,openalex,openalex:W2067877300,P001,MuST-C,backward_reference,False,https://doi.org/10.1016/j.tplants.2013.09.008,,
366,doi:10.1145/3411764.3445518,"“Everyone wants to do the model work, not the data work”: Data Cascades in High-Stakes AI",2021,Nithya Sambasivan; Shivani Kapania; Hannah Highfill; Diana Akrong; Praveen Paritosh; Lora Aroyo,International Conference on Human Factors in Computing Systems,10.1145/3411764.3445518,,,,openalex; semantic_scholar,openalex:W3118813946; semantic_scholar:63d7e40da7f0d37308b8e97fca4a14a26a6b52ea,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/63d7e40da7f0d37308b8e97fca4a14a26a6b52ea,,"AI models are increasingly applied in high-stakes domains like health and conservation. Data quality carries an elevated significance in high-stakes AI due to its heightened downstream impact, impacting predictions like cancer detection, wildlife poaching, and loan allocations. Paradoxically, data is the most under-valued and de-glamorised aspect of AI. In this paper, we report on data practices in high-stakes AI, from interviews with 53 AI practitioners in India, East and West African countries, and USA. We define, identify, and present empirical evidence on Data Cascades—compounding events causing negative, downstream effects from data issues—triggered by conventional AI/ML practices that undervalue data quality. Data cascades are pervasive (92% prevalence), invisible, delayed, but often avoidable. We discuss HCI opportunities in designing and incentivizing data excellence as a first-class citizen of AI, resulting in safer and more robust systems for all."
367,doi:10.1186/s12870-018-1245-1,Plant vigour QTLs co-map with an earlier reported QTL hotspot for drought tolerance while water saving QTLs map in other regions of the chickpea genome,2018,Kaliamoorthy Sivasakthi; Mahendar Thudi; Murugesan Tharanya; Sandip M. Kale; Jana Kholová; Mahamat Halime; Deepa Jaganathan; Rekha Baddam; Thiyagarajan Thirunalasundari; Pooran M. Gaur; Rajeev K. Varshney; Vincent Vadez,BMC Plant Biology,10.1186/s12870-018-1245-1,,29409451,5801699,openalex; semantic_scholar,openalex:W2785881319; semantic_scholar:d9ef08c56244e764d8728a662f32bba04b66e64d,P006,Annotated 3D Point Cloud Dataset of Broad-Leaf Legumes,backward_reference,True,https://www.semanticscholar.org/paper/d9ef08c56244e764d8728a662f32bba04b66e64d,https://bmcplantbiol.biomedcentral.com/track/pdf/10.1186/s12870-018-1245-1,"BACKGROUND: Terminal drought stress leads to substantial annual yield losses in chickpea (Cicer arietinum L.). Adaptation to water limitation is a matter of matching water supply to water demand by the crop. Therefore, harnessing the genetics of traits contributing to plant water use, i.e. transpiration rate and canopy development dynamics, is important to design crop ideotypes suited to a varying range of water limited environments. With an aim of identifying genomic regions for plant vigour (growth and canopy size) and canopy conductance traits, 232 recombinant inbred lines derived from a cross between ICC 4958 and ICC 1882, were phenotyped at vegetative stage under well-watered conditions using a high throughput phenotyping platform (LeasyScan). RESULTS: Twenty one major quantitative trait loci (M-QTLs) were identified for plant vigour and canopy conductance traits using an ultra-high density bin map. Plant vigour traits had 13 M-QTLs on CaLG04, with favourable alleles from high vigour parent ICC 4958. Most of them co-mapped with a previously fine mapped major drought tolerance ""QTL-hotspot"" region on CaLG04. One M-QTL was found for canopy conductance on CaLG03 with the ultra-high density bin map. Comparative analysis of the QTLs found across different density genetic maps revealed that QTL size reduced considerably and % of phenotypic variation increased as marker density increased. CONCLUSION: Earlier reported drought tolerance hotspot is a vigour locus. The fact that canopy conductance traits, i.e. the other important determinant of plant water use, mapped on CaLG03 provides an opportunity to manipulate these loci to tailor recombinants having low/high transpiration rate and plant vigour, fitted to specific drought stress scenarios in chickpea."
368,doi:10.1007/978-3-031-72933-1_19,MICDrop: Masking Image and Depth Features via Complementary Dropout for Domain-Adaptive Semantic Segmentation,2024,Linyan Yang; Lukas Hoyer; Mark Weber; Tobias Fischer; Dengxin Dai; Laura Leal-Taixé; Marc Pollefeys; Daniel Cremers; Luc Van Gool,Lecture notes in computer science,10.1007/978-3-031-72933-1_19,,,,openalex,openalex:W4403068466,P004,MFO / Modern Fruit Orchards,backward_reference,False,https://doi.org/10.1007/978-3-031-72933-1_19,,
369,doi:10.1109/cibcb48159.2020.9277638,A survey of loss functions for semantic segmentation,2020,Shruti Jadon,,10.1109/cibcb48159.2020.9277638,,,,openalex,openalex:W3038091703,P003,AgriVision,backward_reference,True,https://doi.org/10.1109/cibcb48159.2020.9277638,https://arxiv.org/pdf/2006.14822,"Image Segmentation has been an active field of research as it has a wide range of applications, ranging from automated disease detection to self driving cars. In the past five years, various papers came up with different objective loss functions used in different cases such as biased data, sparse segmentation, etc. In this paper, we have summarized some of the well-known loss functions widely used for Image Segmentation and listed out the cases where their usage can help in fast and better convergence of a model. Furthermore, we have also introduced a new log-cosh dice loss function and compared its performance on NBFS skull-segmentation open source data-set with widely used loss functions. We also showcased that certain loss functions perform well across all data-sets and can be taken as a good baseline choice in unknown data distribution scenarios."
370,doi:10.1016/j.eswa.2012.03.040,Support Vector Machines for crop/weeds identification in maize fields,2012,Josep M. Guerrero; Gonzalo Pájares; M. Montalvo; J. Romeo; María Guijarro,Expert Systems with Applications,10.1016/j.eswa.2012.03.040,,,,openalex; semantic_scholar,openalex:W2093020519; semantic_scholar:ed605bebf07e1859951e5836e1ffbf6f63221199,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/ed605bebf07e1859951e5836e1ffbf6f63221199,,
