screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0221,doi:10.1109/access.2020.3021739,221,Semantic Segmentation of Litchi Branches Using DeepLabV3+ Model,include,high,I05,Semantic segmentation of litchi branches for harvesting robot perception,method_paper,uses_dataset_experimentally,,litchi;harvesting,semantic_segmentation,RGB,semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0222,doi:10.3390/agronomy13061503,222,Real-Time Detection of Crops with Dense Planting Using Deep Learning at Seedling Stage,include,high,I05;I01,Crop seedling detection with YOLOv5+Transformer; introduces a four-crop seedling dataset,method_paper,introduces_dataset,,seedling;crops,object_detection,RGB,object_detection,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0223,doi:10.1109/wacv51458.2022.00302,223,In-Field Phenotyping Based on Crop Leaf and Plant Instance Segmentation,include,high,I05,Instance segmentation of crop leaves and plants from drone imagery for phenotyping,method_paper,uses_dataset_experimentally,,phenotyping;crops,instance_segmentation,RGB;UAV,instance_segmentation;phenotyping;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0224,doi:10.1016/j.biosystemseng.2023.08.010,224,The added value of 3D point clouds for digital plant phenotyping – A case study on internode length measurements in cucumber,include,high,I05;I06,PointNet++ on 3D point clouds for cucumber internode measurement; compares 3D vs 2D phenotyping,method_paper,uses_dataset_experimentally,,cucumber;phenotyping,semantic_segmentation,lidar_or_point_cloud;3d,semantic_segmentation;phenotyping;lidar_or_point_cloud;3d_vision,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0225,doi:10.48550/arxiv.2508.02067,225,YOLOv1 to YOLOv11: A Comprehensive Survey of Real-Time Object Detection Innovations and Challenges,exclude,high,E03_NO_DATASET_RELEVANCE,General YOLO survey; not agriculture-specific,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0226,doi:10.1007/s11263-023-01799-6,226,Improving Semi-Supervised and Domain-Adaptive Semantic Segmentation with Self-Supervised Depth Estimation,exclude,high,E03_NO_DATASET_RELEVANCE,Semi-supervised semantic segmentation with depth on Cityscapes; not agricultural,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0227,doi:10.3390/s17102307,227,Application of Multilayer Perceptron with Automatic Relevance Determination on Weed Mapping Using UAV Multispectral Imagery,include,high,I05,MLP-ARD for weed detection and mapping using UAV multispectral imagery,method_paper,uses_dataset_experimentally,,weeds;mapping,classification,multispectral;UAV,classification;multispectral;uav;remote_sensing,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0228,doi:10.1017/wsc.2017.78,228,Weed Management in 2050: Perspectives on the Future of Weed Science,exclude,high,E03_NO_DATASET_RELEVANCE,Perspective article on weed science future; no computer vision or dataset,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0229,doi:10.1007/s13593-020-00631-6,229,An ecological future for weed science to sustain crop production and the environment. A review,exclude,high,E03_NO_DATASET_RELEVANCE,Review of ecological weed management; no computer vision or dataset,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0230,doi:10.1186/s13007-020-00672-8,230,An automatic method for counting wheat tiller number in the field with terrestrial LiDAR,include,high,I05;I06,Wheat tiller counting from terrestrial LiDAR point clouds using ALHC algorithm,method_paper,uses_dataset_experimentally,,wheat;phenotyping,object_detection;counting,lidar_or_point_cloud,object_detection;phenotyping;lidar_or_point_cloud;3d_vision,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0231,doi:10.64898/2026.01.13.699247,231,Long-term salinity reveals genotype-specific transcriptional reprogramming in eggplant,exclude,high,E03_NO_DATASET_RELEVANCE,Transcriptomics study of salinity response in eggplant; no computer vision dataset,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0232,doi:10.1109/iccca52192.2021.9666441,232,Investigation on Object Detection Models for Plant Disease Detection Framework,include,high,I05,"Comparison of YOLOv4, EfficientDet, Scaled-YOLOv4 for plant disease detection on PlantVillage",method_paper,uses_dataset_experimentally,PlantVillage,plant_disease;crops,object_detection,RGB,object_detection,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0233,doi:10.1109/cvpr.2019.00086,233,PointRCNN: 3D Object Proposal Generation and Detection From Point Cloud,exclude,high,E03_NO_DATASET_RELEVANCE,"3D object detection on KITTI dataset; general CV, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:48:35Z,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
