screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0221,doi:10.1109/access.2020.3021739,221,Semantic Segmentation of Litchi Branches Using DeepLabV3+ Model,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0222,doi:10.3390/agronomy13061503,222,Real-Time Detection of Crops with Dense Planting Using Deep Learning at Seedling Stage,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0223,doi:10.1109/wacv51458.2022.00302,223,In-Field Phenotyping Based on Crop Leaf and Plant Instance Segmentation,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0224,doi:10.1016/j.biosystemseng.2023.08.010,224,The added value of 3D point clouds for digital plant phenotyping – A case study on internode length measurements in cucumber,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0225,doi:10.48550/arxiv.2508.02067,225,YOLOv1 to YOLOv11: A Comprehensive Survey of Real-Time Object Detection Innovations and Challenges,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0226,doi:10.1007/s11263-023-01799-6,226,Improving Semi-Supervised and Domain-Adaptive Semantic Segmentation with Self-Supervised Depth Estimation,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0227,doi:10.3390/s17102307,227,Application of Multilayer Perceptron with Automatic Relevance Determination on Weed Mapping Using UAV Multispectral Imagery,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0228,doi:10.1017/wsc.2017.78,228,Weed Management in 2050: Perspectives on the Future of Weed Science,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0229,doi:10.1007/s13593-020-00631-6,229,An ecological future for weed science to sustain crop production and the environment. A review,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0230,doi:10.1186/s13007-020-00672-8,230,An automatic method for counting wheat tiller number in the field with terrestrial LiDAR,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0231,doi:10.64898/2026.01.13.699247,231,Long-term salinity reveals genotype-specific transcriptional reprogramming in eggplant,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0232,doi:10.1109/iccca52192.2021.9666441,232,Investigation on Object Detection Models for Plant Disease Detection Framework,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0233,doi:10.1109/cvpr.2019.00086,233,PointRCNN: 3D Object Proposal Generation and Detection From Point Cloud,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0234,doi:10.1109/cvpr.2017.660,234,Pyramid Scene Parsing Network,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0235,doi:10.1109/cvpr.2016.90,235,Deep Residual Learning for Image Recognition,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0236,doi:10.1007/978-3-319-10602-1_48,236,Microsoft COCO: Common Objects in Context,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0237,doi:10.1109/siu59756.2023.10223838,237,PLANesT-3D: A New Annotated Data Set of 3D Color Point Clouds of Plants,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0238,doi:10.1093/jxb/erv345,238,Plant phenomics and the need for physiological phenotyping across scales to narrow the genotype-to-phenotype knowledge gap.,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0239,doi:10.1016/j.aiia.2024.06.002,239,Image classification on smart agriculture platforms: Systematic literature review,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0240,doi:10.3390/s24227266,240,MFMamba: A Mamba-Based Multi-Modal Fusion Network for Semantic Segmentation of Remote Sensing Images,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B012,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
