screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0081,doi:10.3390/s23010065,81,Transformer-Based Weed Segmentation for Grass Management,include,high,I05,"Transformer-based semantic segmentation (Swin, SegFormer, Segmenter) for weed/grass detection with a dataset of 1006 images across 10 weed classes",method_paper,uses_dataset_experimentally,,grass_management;weeds,semantic_segmentation,RGB,semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0082,doi:10.3389/fpls.2024.1352935,82,Semantic segmentation of microbial alterations based on SegFormer,include,high,I05;I01,SegFormer-based semantic segmentation of strawberry diseases (7 disease types); collected and augmented dataset of 2450 images,method_paper,introduces_dataset,,strawberry;disease_detection,semantic_segmentation,RGB,semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0083,doi:10.1016/j.ophoto.2024.100078,83,Domain adaptation of deep neural networks for tree part segmentation using synthetic forest trees,include,high,I05;I07,Unsupervised domain adaptation for tree part segmentation from synthetic forest LiDAR data to real forest environments using PointNet++,method_paper,uses_dataset_experimentally,,forestry;trees,semantic_segmentation;domain_adaptation,3D;LiDAR;point_cloud,semantic_segmentation;domain_adaptation;lidar_or_point_cloud;3d_vision,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0084,doi:10.1002/aps3.11373,84,Instance segmentation for the fine detection of crop and weed plants by precision agricultural robots,include,high,I05,Mask R-CNN instance segmentation for crop/weed detection in agricultural robot imagery; 2489 annotated specimens of 2 crop + 4 weed species,method_paper,uses_dataset_experimentally,,crops;weeds,instance_segmentation,RGB,instance_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0085,doi:10.1016/j.dib.2024.110821,85,FruitSeg30_Segmentation dataset &amp; mask annotations: A novel dataset for diverse fruit segmentation and classification,include,high,I01,FruitSeg30 dataset: 1969 images with mask annotations across 30 fruit classes for segmentation and classification (Data in Brief),dataset_paper,introduces_dataset,FruitSeg30,fruit;general_agriculture,semantic_segmentation;classification,RGB,semantic_segmentation;classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0086,doi:10.1109/lra.2023.3262417,86,Towards Domain Generalization in Crop and Weed Segmentation for Precision Farming Robots,include,high,I05;I07,Domain generalized semantic segmentation for crop/weed detection; leverages unlabeled images and style transfer for domain generalization,method_paper,uses_dataset_experimentally,WeedsGalore,crops;weeds,semantic_segmentation;domain_adaptation,RGB,semantic_segmentation;domain_adaptation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0087,doi:10.1016/j.rineng.2026.110612,87,A robust fusion–pruning framework for lightweight CNNs: Application to apple leaf disease diagnosis under real-world image corruptions,include,high,I05;I07,Fusion–pruning framework (MobileNetV2+NASNetMobile) for apple leaf disease diagnosis robust to real-world image corruptions; cross-domain validation on PlantDoc,method_paper,uses_dataset_experimentally,PlantVillage,apple;disease_detection,classification,RGB,classification;corrupted_input,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0088,doi:10.1007/s00371-025-04351-4,88,GenYOLO-leaf: a data-centric and open source framework for generalizable leaf instance segmentation across diverse datasets,include,high,I01;I05,GenYOLO-Leaf: data-centric leaf instance segmentation framework with 145K leaf instances across multiple datasets; zero-shot evaluation on 8 datasets,method_paper,introduces_dataset,GenYOLO-Leaf,general_agriculture;plants,instance_segmentation;semantic_segmentation,RGB,instance_segmentation;semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0089,doi:10.1186/s13007-020-00573-w,89,ROSE-X: an annotated data set for evaluation of 3D plant organ segmentation methods,include,high,I01,ROSE-X: 11 annotated 3D models of rosebush plants from X-ray CT; organ-level semantic labels for leaf/stem segmentation benchmarking,dataset_paper,introduces_dataset,ROSE-X,phenotyping;roses,semantic_segmentation;instance_segmentation,3D;point_cloud;X-ray,semantic_segmentation;instance_segmentation;phenotyping;3d_vision;lidar_or_point_cloud,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0090,doi:10.1016/j.knosys.2024.112655,90,Advanced drone-based weed detection using feature-enriched deep learning approach,include,high,I05;I01,"Custom drone-based weed detection model (GhostConv, ECA attention) for soybeans; introduces purpose-built weed dataset from drone imagery",method_paper,introduces_dataset,,weeds;soybean,object_detection,RGB;UAV,object_detection;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:30:00Z,B005,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
