screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0381,doi:10.9734/ijpss/2023/v35i112946,381,Effect of Pre and Post-emergence Herbicides on Weed Flora of Maize,exclude,high,E03_NO_DATASET_RELEVANCE,"Herbicide efficacy field trial for weed control in maize; agronomy, no CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0382,doi:10.3390/agronomy12020518,382,Precision Pollination Strategies for Advancing Horticultural Tomato Crop Production,exclude,high,E03_NO_DATASET_RELEVANCE,Review of precision pollination technologies for tomato; no CV dataset,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0383,doi:10.2135/cropsci2011.11.0608,383,Harrington Seed Destructor: A New Nonchemical Weed Control Tool for Global Grain Crops,exclude,high,E03_NO_DATASET_RELEVANCE,"Harrington Seed Destructor mechanical weed seed control; agronomy, no CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0384,doi:10.1007/978-1-4842-6168-2_6,384,ResNet 50,exclude,high,E03_NO_DATASET_RELEVANCE,"ResNet 50 book chapter; general CV tutorial, not agricultural",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0385,doi:10.1007/978-3-031-72630-9_24,385,Attention Decomposition for Cross-Domain Semantic Segmentation,exclude,high,E03_NO_DATASET_RELEVANCE,Attention decomposition for cross-domain semantic segmentation; general CV,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0386,doi:10.34133/2020/8329798,386,Ground-Based LiDAR Improves Phenotypic Repeatability of Above-Ground Biomass and Crop Growth Rate in Wheat,include,high,I05;I06,LiDAR for wheat above-ground biomass and crop growth rate phenotyping,method_paper,uses_dataset_experimentally,,wheat;phenotyping,3d_reconstruction,lidar_or_point_cloud;3d,phenotyping;lidar_or_point_cloud;3d_vision,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0387,doi:10.3390/ijms20225562,387,Functional Dissection of the Chickpea (Cicer arietinum L.) Stay-Green Phenotype Associated with Molecular Variation at an Ortholog of Mendel’s I Gene for Cotyledon Color: Implications for Crop Production and Carotenoid Biofortification,exclude,high,E03_NO_DATASET_RELEVANCE,"Chickpea stay-green phenotype genetics; molecular biology, no CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0388,doi:10.3389/fpls.2024.1362569,388,Biofilm containing the Thymus serpyllum essential oil for rice and cherry tomato conservation,exclude,high,E03_NO_DATASET_RELEVANCE,"Essential oil biofilm for rice/tomato preservation; food science, no CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0389,doi:10.1071/fp08084,389,OpenAlea: a visual programming and component-based software platform for plant modelling.,exclude,high,E03_NO_DATASET_RELEVANCE,"OpenAlea visual programming for plant modelling; software, no CV dataset",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0390,titleyear:tomatopgt tools binary release cloudseg and cloudgraph for organ level digital twin modeling of tomato plants from 3d point clouds:2026,390,TomatoPGT Tools (Binary Release): CloudSeg and CloudGraph for Organ-Level Digital Twin Modeling of Tomato Plants from 3D Point Clouds,include,high,I05;I06,TomatoPGT CloudSeg/CloudGraph for organ-level digital twin from 3D point clouds,method_paper,introduces_dataset,,tomato;phenotyping,semantic_segmentation,lidar_or_point_cloud;3d,semantic_segmentation;phenotyping;lidar_or_point_cloud;3d_vision,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:01:26Z,B021,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,Software tools for 3D point cloud organ-level modeling
