rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
301,arxiv:171105458,A Public Image Database for Benchmark of Plant Seedling Classification Algorithms,2017,T. M. Giselsson; R. Jørgensen; P. Jensen; M. Dyrmann; H. Midtiby,arXiv.org,,1711.05458,,,semantic_scholar,semantic_scholar:b43f1848d8595fc4857608621871a71e0dbdcea8,P012,MFWD,backward_reference,False,https://www.semanticscholar.org/paper/b43f1848d8595fc4857608621871a71e0dbdcea8,,"A database of images of approximately 960 unique plants belonging to 12 species at several growth stages is made publicly available. It comprises annotated RGB images with a physical resolution of roughly 10 pixels per mm. To standardise the evaluation of classification results obtained with the database, a benchmark based on $f_{1}$ scores is proposed. The dataset is available at this https URL"
302,doi:10.1016/j.compag.2020.105351,Prediction of maize growth stages based on deep learning,2020,Yang Yue; Jinhai Li; Lifeng Fan; Li-li Zhang; Peng-fei Zhao; Qiao Zhou; Nan Wang; Zhongyi Wang; Lan Huang; Xueping Dong,Computers and Electronics in Agriculture,10.1016/j.compag.2020.105351,,,,openalex; semantic_scholar,openalex:W3011876419; semantic_scholar:23da01b87b5be54a57098dea8bbe9a61c402ee1f,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/23da01b87b5be54a57098dea8bbe9a61c402ee1f,,"Abstract An accurate forecast of daily meteorological factors throughout the year is not only of great significance for the study of climate trends in a certain area but also enables the prediction of crop growth stages. Moreover, the prediction of crop growth stages is related to the scheduling of planting and tillage, the determination of machine harvest time, and the prediction of crop yield. However, highly complex dynamics cause large volatility in meteorological factors, so it is very challenging to predict the crop growth stage accurately, based on weather data. To solve this problem, we propose a data-driven encoder-decoder model, using long short-term memory (LSTM) and convolutional LSTM (ConvLSTM), which can be applied to forecast daily sunshine duration, cumulative precipitation, and average temperature for the coming year. To further test the performance of the ConvLSTM-based model, it is compared with the conventional LSTM encoder-decoder model and the convolutional neural network (CNN)-LSTM encoder-decoder model. The results demonstrate that, the ConvLSTM-based model is more accurate than the others for forecasting temperature (MAE = 2.602 °C, RMSE = 3.456 °C), precipitation (MAE = 3.878 mm, RMSE = 10.503 mm), and sunshine hours (MAE = 3.445 h, RMSE = 4.172 h) in 2014–2016. Furthermore, precise forecasting of meteorological factors allows us to develop a hybrid model and a data-driven model for the prediction of each growth stage separately. The hybrid model combines the ConvLSTM encoder-decoder model with empirical models, whereas the data-driven model comprises the ConvLSTM encoder-decoder model and traditional neural network structures. Finally, we compared the two types of models on a real-world dataset from Dandong, and concluded that the data-driven model is more accurate than the hybrid model for prediction of maize growth stages, with R 2 in the range of 0.755–0.883, MAE 0.588–2.205 days, and RMSE 0.978–2.729 days. In the future, these models can also be used to predict the growth stages of other crops."
303,doi:10.5073/jfk.2009.02.01,The BBCH system to coding the phenological growth stages of plants – history and publications –,2008,"Uwe Meier; H. Bleiholder; Liselotte Buhr; C. Feller; H. Hack; Martin Heß; Peter Lancashire; Uta Schnock; Stauß, Reinhold; T. van den Boom; Elfriede Weber; Peter Zwerger",DOAJ (DOAJ: Directory of Open Access Journals),10.5073/jfk.2009.02.01,,,,openalex; semantic_scholar,openalex:W1740603988; semantic_scholar:a0fefe14503a7dfcb2eedc01e70fe355074eaab3,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/a0fefe14503a7dfcb2eedc01e70fe355074eaab3,,"The growth stages of development of many cultivated plants have been described by numerous scientists according to the principles of the extended BBCH scale within the last 19 years. The BBCH scales are now well- known worldwide and are used by research, administration and practise in agriculture and horticulture, as in the phenology as an integrative science in environment, meteorology and climatology. This fact indicates that the basic objectives and hope have been reached, justifying the practical approach taken by the authors of this scale. The BBCH scale is a contribution to improve the communication between different groups of scientists and to allow the interchange of data and scientific results in a transparent way. The BBCH scales have turned out helpful and practical. The aim to cause the harmonisation in the application of decimal codes for the description of the phenological growth stages of plants and weeds was reached. They also fulfilled the hope of the initiators to contribute with it to the improvement of the international agrarian-scientific and interdisciplinary communication. This paper will describe the history and background of the BBCH scales. The original publications are described and explained with reference of the original literature sources. The paper will describe the different area of use of the scales and list the different scientific disciplines using them. The worldwide success of the BBCH scales is the work of many scientists around the globe."
304,doi:10.3390/rs13183564,Quality Analysis of Direct Georeferencing in Aspects of Absolute Accuracy and Precision for a UAV-Based Laser Scanning System,2021,Ansgar Dreier; Jannik Janßen; Heiner Kuhlmann; Lasse Klingbeil,Remote Sensing,10.3390/rs13183564,,,,openalex,openalex:W3197940788,P001,MuST-C,backward_reference,True,https://doi.org/10.3390/rs13183564,https://www.mdpi.com/2072-4292/13/18/3564/pdf?version=1631092386,"The use of UAV-based laser scanning systems is increasing due to the rapid development in sensor technology, especially in applications such as topographic surveys or forestry. One advantage of these multi-sensor systems is the possibility of direct georeferencing of the derived 3D point clouds in a global reference frame without additional information from Ground Control Points (GCPs). This paper addresses the quality analysis of direct georeferencing of a UAV-based laser scanning system focusing on the absolute accuracy and precision of the system. The system investigated is based on the RIEGL miniVUX-SYS and the evaluation uses the estimated point clouds compared to a reference point cloud from Terrestrial Laser Scanning (TLS) for two different study areas. The precision is estimated by multiple repetitions of the same measurement and the use of artificial objects, such as targets and tables, resulting in a standard deviation of &lt;1.2 cm for the horizontal and vertical directions. The absolute accuracy is determined using a point-based evaluation, which results in the RMSE being &lt;2 cm for the horizontal direction and &lt;4 cm for the vertical direction, compared to the TLS reference. The results are consistent for the two different study areas with similar evaluation approaches but different flight planning and processing. In addition, the influence of different Global Navigation Satellite System (GNSS) master stations is investigated and no significant difference was found between Virtual Reference Stations (VRS) and a dedicated master station. Furthermore, to control the orientation of the point cloud, a parameter-based analysis using planes in object space was performed, which showed a good agreement with the reference within the noise level of the point cloud. The calculated quality parameters are all smaller than the manufacturer’s specifications and can be transferred to other multi-sensor systems."
305,doi:10.48550/arxiv.2509.22407,EMMA: Generalizing Real-World Robot Manipulation via Generative Visual Transfer,2025,Zhehao Dong; Xiaofeng Wang; Zheng Zhu; Yirui Wang; Yang Wang; Yukun Zhou; Boyuan Wang; Chaojun Ni; Runqi Ouyang; Wenkang Qin; Xinze Chen; Yun Ye; Guan Huang,arXiv.org,10.48550/arxiv.2509.22407,2509.22407,,,semantic_scholar,semantic_scholar:7d1d5c4356b7f6e4650439999bdfcd98af5f6676,P011,PlantSeg,forward_citation,False,https://www.semanticscholar.org/paper/7d1d5c4356b7f6e4650439999bdfcd98af5f6676,,"The generalization of vision-language-action (VLA) models heavily relies on diverse training data. However, acquiring large-scale data for robot manipulation across varied object appearances is costly and labor-intensive. To address this limitation, we introduce Embodied Manipulation Media Adaptation (EMMA), a framework for augmenting VLA policies that combines a generative data engine with an effective training pipeline. We introduce DreamTransfer, a diffusion Transformer-based architecture for generating multi-view consistent and geometrically grounded embodied manipulation videos. DreamTransfer enables visual editing of robot videos through prompts, allowing for changes to the foreground, background, and lighting while preserving their 3D structure and geometric validity. We also utilize a hybrid training set of real and generated data and propose AdaMix to enhance the training process. AdaMix is a training strategy that adaptively weights samples according to policy performance to emphasize challenging samples. Comprehensive evaluations demonstrate that videos created by DreamTransfer yield substantial improvements over previous video generation techniques in multi-view consistency, geometric accuracy, and text-conditioning precision. We conduct extensive evaluations with a total of more than 1800 trials in both simulated and real-world robotic environments. In real-world robotic tasks with zero-shot visual settings, our framework achieves a relative performance increase of over 92% compared to training with real data alone, and improves by an additional 17% with AdaMix, demonstrating its efficacy in enhancing policy generalization."
306,doi:10.1109/iccv.2019.00069,CCNet: Criss-Cross Attention for Semantic Segmentation,2018,Zilong Huang; Xinggang Wang; Lichao Huang; Chang Huang; Yunchao Wei; Humphrey Shi; Wenyu Liu,IEEE International Conference on Computer Vision,10.1109/iccv.2019.00069,1811.11721,,,openalex; semantic_scholar,openalex:W2981689412; semantic_scholar:5132500b23d2da47129b3f4f68dd30947a29e502,P011,PlantSeg,backward_reference,False,https://www.semanticscholar.org/paper/5132500b23d2da47129b3f4f68dd30947a29e502,https://arxiv.org/pdf/1811.11721,"Full-image dependencies provide useful contextual information to benefit visual understanding problems. In this work, we propose a Criss-Cross Network (CCNet) for obtaining such contextual information in a more effective and efficient way. Concretely, for each pixel, a novel criss-cross attention module in CCNet harvests the contextual information of all the pixels on its criss-cross path. By taking a further recurrent operation, each pixel can finally capture the full-image dependencies from all pixels. Overall, CCNet is with the following merits: 1) GPU memory friendly. Compared with the non-local block, the proposed recurrent criss-cross attention module requires 11x less GPU memory usage. 2) High computational efficiency. The recurrent criss-cross attention significantly reduces FLOPs by about 85% of the non-local block in computing full-image dependencies. 3) The state-of-the-art performance. We conduct extensive experiments on popular semantic segmentation benchmarks including Cityscapes, ADE20K, and instance segmentation benchmark COCO. In particular, our CCNet achieves the mIoU score of 81.4 and 45.22 on Cityscapes test set and ADE20K validation set, respectively, which are the new state-of-the-art results. The source code is available at https://github.com/speedinghzl/CCNet."
307,doi:10.48550/arxiv.1802.02611,Encoder-Decoder with Atrous Separable Convolution for Semantic Image Segmentation,2018,Liang-Chieh Chen; Yukun Zhu; George Papandreou; Florian Schroff; Hartwig Adam,arXiv (Cornell University),10.48550/arxiv.1802.02611,,,,openalex,openalex:W2787091153,P010,WeedsGalore,backward_reference,True,http://arxiv.org/abs/1802.02611,https://arxiv.org/pdf/1802.02611,"Spatial pyramid pooling module or encode-decoder structure are used in deep neural networks for semantic segmentation task. The former networks are able to encode multi-scale contextual information by probing the incoming features with filters or pooling operations at multiple rates and multiple effective fields-of-view, while the latter networks can capture sharper object boundaries by gradually recovering the spatial information. In this work, we propose to combine the advantages from both methods. Specifically, our proposed model, DeepLabv3+, extends DeepLabv3 by adding a simple yet effective decoder module to refine the segmentation results especially along object boundaries. We further explore the Xception model and apply the depthwise separable convolution to both Atrous Spatial Pyramid Pooling and decoder modules, resulting in a faster and stronger encoder-decoder network. We demonstrate the effectiveness of the proposed model on PASCAL VOC 2012 and Cityscapes datasets, achieving the test set performance of 89.0\% and 82.1\% without any post-processing. Our paper is accompanied with a publicly available reference implementation of the proposed models in Tensorflow at \url{https://github.com/tensorflow/models/tree/master/research/deeplab}."
308,doi:10.1109/cvpr.2019.00963,Panoptic Segmentation,2018,Alexander Kirillov; Kaiming He; Ross B. Girshick; C. Rother; Piotr Dollár,Computer Vision and Pattern Recognition,10.1109/cvpr.2019.00963,1801.00868,,,semantic_scholar,semantic_scholar:dce916351ef589afa7a63452648dd8acba931e92,P012,MFWD,backward_reference,False,https://www.semanticscholar.org/paper/dce916351ef589afa7a63452648dd8acba931e92,,"We propose and study a task we name panoptic segmentation (PS). Panoptic segmentation unifies the typically distinct tasks of semantic segmentation (assign a class label to each pixel) and instance segmentation (detect and segment each object instance). The proposed task requires generating a coherent scene segmentation that is rich and complete, an important step toward real-world vision systems. While early work in computer vision addressed related image/scene parsing tasks, these are not currently popular, possibly due to lack of appropriate metrics or associated recognition challenges. To address this, we propose a novel panoptic quality (PQ) metric that captures performance for all classes (stuff and things) in an interpretable and unified manner. Using the proposed metric, we perform a rigorous study of both human and machine performance for PS on three existing datasets, revealing interesting insights about the task. The aim of our work is to revive the interest of the community in a more unified view of image segmentation. For more analysis and up-to-date results, please check the arXiv version of the paper: {\small\url{https://arxiv.org/abs/1801.00868}}."
309,doi:10.1007/978-3-030-01219-9_18,Unsupervised Domain Adaptation for Semantic Segmentation via Class-Balanced Self-training,2018,Yang Zou; Zhiding Yu; B. V. K. Vijaya Kumar; Jinsong Wang,Lecture notes in computer science,10.1007/978-3-030-01219-9_18,,,,openalex,openalex:W2895281799,P004,MFO / Modern Fruit Orchards,backward_reference,False,https://doi.org/10.1007/978-3-030-01219-9_18,,
310,arxiv:170604599,On Calibration of Modern Neural Networks,2017,Chuan Guo; Geoff Pleiss; Yu Sun; Kilian Q. Weinberger,International Conference on Machine Learning,,1706.04599,,,semantic_scholar,semantic_scholar:d65ce2b8300541414bfe51d03906fca72e93523c,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/d65ce2b8300541414bfe51d03906fca72e93523c,,"Confidence calibration -- the problem of predicting probability estimates representative of the true correctness likelihood -- is important for classification models in many applications. We discover that modern neural networks, unlike those from a decade ago, are poorly calibrated. Through extensive experiments, we observe that depth, width, weight decay, and Batch Normalization are important factors influencing calibration. We evaluate the performance of various post-processing calibration methods on state-of-the-art architectures with image and document classification datasets. Our analysis and experiments not only offer insights into neural network learning, but also provide a simple and straightforward recipe for practical settings: on most datasets, temperature scaling -- a single-parameter variant of Platt Scaling -- is surprisingly effective at calibrating predictions."
