screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0021,doi:10.1002/ppj2.70083,21,Pixel‐level supervision resolves overlap: Benchmarking YOLOv12 segmentation for accurate multi‐cluster dry bean stand counting from time series unoccupied aerial systems imagery,include,high,I05,YOLOv12 segmentation for dry bean stand counting from UAS time series; phenotyping,method_paper,uses_dataset_experimentally,unknown,dry_bean;phenotyping,instance_segmentation,RGB;UAV;multitemporal,semantic_segmentation;instance_segmentation;remote_sensing;uav;multitemporal,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0022,arxiv:260503784,22,ReLeaf: Benchmarking Leaf Segmentation across Domains and Species,include,high,I04;I05,Benchmark for leaf segmentation across domains and species,benchmark_or_challenge,benchmarks_dataset,unknown,general_plants,instance_segmentation,RGB,semantic_segmentation;instance_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0023,doi:10.1109/tgrs.2026.3690653,23,RPD: Learning Efficient Crops and Weeds for Field Semantic Segmentation in Drone Images,include,high,I05;I02,Crop-weed semantic segmentation in drone images; evaluated on WeedsGalore,method_paper,uses_dataset_experimentally,WeedsGalore,crops;weeds,semantic_segmentation,RGB;UAV,semantic_segmentation;remote_sensing;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0024,doi:10.1016/j.atech.2026.101875,24,Unveiling the hidden: Early detection of invasive vegetation in crops with UAV multispectral imaging,include,high,I05;I06,UAV multispectral early detection of invasive weeds; RGB-NIR fusion,method_paper,uses_dataset_experimentally,unknown,weeds;invasive,object_detection,RGB;NIR;multispectral;UAV,object_detection;remote_sensing;uav;multispectral,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0025,doi:10.15625/vap.2026.0019,25,A Preliminary Study on U-Net for Crop Monitoring Using Low-Altitude Drone Imagery,include,medium,I05,U-Net variants for weed/crop/soil segmentation from multispectral UAV,method_paper,uses_dataset_experimentally,WeedsGalore,crops;weeds,semantic_segmentation,multispectral;UAV,semantic_segmentation;remote_sensing;uav;multispectral,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,QA: medium confidence; preliminary U-Net study on WeedsGalore; conference paper; named_dataset recoverable from context; include OK
TA_R0026,doi:10.1109/cict67193.2025.11399080,26,"AgriSeg: A Comprehensive Study on Semantic Segmentation for Leaf Disease, Fruit, and Crop-Weed Detection",include,medium,I05,"Comprehensive study on semantic segmentation for leaf disease, fruit, crop-weed",method_paper,uses_dataset_experimentally,unknown,general_agriculture,semantic_segmentation;instance_segmentation;object_detection,RGB,semantic_segmentation;instance_segmentation;object_detection,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,QA: medium confidence; survey-style method comparison; no named_datasets but evaluates across standard benchmarks; include appropriate for breadth
TA_R0027,doi:10.1109/aict67988.2025.11268618,27,Residual-Enhanced YOLO with Motion-Blur Augmentation for UAV-Based Weed Detection,include,high,I05;I07,YOLO with motion-blur augmentation for UAV weed detection; robustness to blur,method_paper,uses_dataset_experimentally,unknown,weeds,object_detection,RGB;UAV,object_detection;remote_sensing;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0028,doi:10.1016/j.biosystemseng.2025.104147,28,3D plant segmentation: Comparing a 2D-to-3D segmentation method with state-of-the-art 3D segmentation algorithms,include,high,I05;I06,2D-to-3D vs 3D segmentation for plant point clouds; phenotyping; TomatoWUR,method_paper,uses_dataset_experimentally,TomatoWUR,tomato;phenotyping,semantic_segmentation;instance_segmentation,3D;point_cloud;RGB,semantic_segmentation;instance_segmentation;3d_vision;lidar_or_point_cloud,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0029,doi:10.47852/bonviewaia62028867,29,Comprehensive Review of Artificial Intelligence and Edge Computing for Precision Weed Control,include,high,I10,Comprehensive review of AI and edge computing for precision weed control,survey_or_review,no_dataset_relationship,,weeds,classification;detection,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0030,doi:10.3389/fpls.2026.1874446,30,Hierarchical vision mamba U-net for farmland semantic segmentation from remote sensing imagery,include,high,I05,Vision Mamba U-Net for farmland semantic segmentation from remote sensing,method_paper,uses_dataset_experimentally,unknown,farmland,semantic_segmentation,remote_sensing;RGB,semantic_segmentation;remote_sensing,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0031,doi:10.3390/agronomy15081954,31,"Applications, Trends, and Challenges of Precision Weed Control Technologies Based on Deep Learning and Machine Vision",include,high,I10,Review of deep learning and machine vision for precision weed control,survey_or_review,no_dataset_relationship,,weeds,detection;segmentation;classification,RGB;multispectral;UAV,semantic_segmentation;classification;remote_sensing;uav;multispectral,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T15:15:05Z,B002,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
