screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0161,doi:10.1145/3746284,161,CLIP-GS: CLIP-Informed Gaussian Splatting for View-Consistent 3D Indoor Semantic Understanding,exclude,high,E03_NO_DATASET_RELEVANCE,CLIP-informed Gaussian Splatting for indoor 3D semantic understanding; not agricultural,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0162,doi:10.48550/arxiv.2507.12768,162,AnyPos: Automated Task-Agnostic Actions for Bimanual Manipulation,exclude,high,E03_NO_DATASET_RELEVANCE,Task-agnostic actions for bimanual robot manipulation; no agricultural CV focus,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0163,doi:10.3390/rs17081390,163,Remote Sensing Image Segmentation Using Vision Mamba and Multi-Scale Multi-Frequency Feature Fusion,exclude,high,E03_NO_DATASET_RELEVANCE,"Vision Mamba for general remote sensing segmentation (Vaihingen, Potsdam); not agricultural-specific",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0164,arxiv:260527284,164,FineVLA: Fine-Grained Instruction Alignment for Steerable Vision-Language-Action Policies,exclude,high,E03_NO_DATASET_RELEVANCE,Fine-grained VLA policy alignment for robot manipulation; no agricultural CV focus,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0165,doi:10.1111/jipb.70275,165,Harnessing plant-exuded prebiotics as a next-generation strategy for sustainable agriculture.,exclude,high,E03_NO_DATASET_RELEVANCE,Plant-exuded prebiotics for sustainable agriculture; no CV dataset or method,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0166,doi:10.1016/j.array.2025.100412,166,"Application of artificial intelligence in agri-tech, environmental and biodiversity conservation",include,medium,I10,"Comprehensive review of AI in agri-tech, smart agriculture, and environmental/biodiversity conservation",survey_or_review,mentions_dataset_only,,general_agriculture,classification;object_detection,RGB;multimodal,classification;object_detection,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0167,doi:10.1109/aimla63829.2025.11040883,167,Deep Learning-Based Evaluation of Models for Rice and Sorghum Weed Classification Using the MFWD Dataset,include,high,I05,Deep learning weed classification on MFWD dataset for rice and sorghum; model evaluation,method_paper,uses_dataset_experimentally,MFWD,rice;sorghum;weeds,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0168,doi:10.3390/agriculture15161723,168,U-MoEMamba: A Hybrid Expert Segmentation Model for Cabbage Heads in Complex UAV Low-Altitude Remote Sensing Scenarios,include,high,I05,U-MoEMamba: hybrid MoE segmentation with Mamba for cabbage head detection in complex UAV low-altitude remote sensing,method_paper,uses_dataset_experimentally,,cabbage,semantic_segmentation,RGB;UAV,semantic_segmentation;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0169,doi:10.5073/20220124-075254,169,Better-Weeds – Next generation weed management,include,medium,I05;I06,Better-Weeds project: GIS-based UAV imagery and AI-driven weed recognition for site-specific weed management,method_paper,uses_dataset_experimentally,,weeds;general_agriculture,classification;detection,RGB;UAV,classification;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0170,doi:10.48550/arxiv.2510.09653,170,"Ultralytics YOLO Evolution: An Overview of YOLO26, YOLO11, YOLOv8 and YOLOv5 Object Detectors for Computer Vision and Pattern Recognition",exclude,high,E03_NO_DATASET_RELEVANCE,General YOLO architecture overview/benchmark (YOLOv5-v26); not agricultural-specific,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T19:10:00Z,B009,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
