screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0251,doi:10.1016/j.aiia.2024.06.004,251,Computer vision in smart agriculture and precision farming: Techniques and applications,include,high,I10,Survey of computer vision techniques in precision agriculture covering the digital crop life cycle,survey_or_review,mentions_dataset_only,,general_agriculture;precision_farming,classification;object_detection;semantic_segmentation,RGB;multispectral;UAV,classification;object_detection;semantic_segmentation;remote_sensing;uav,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0252,doi:10.1109/icip42928.2021.9506719,252,Learning Uncertainty for Safety-Oriented Semantic Segmentation in Autonomous Driving,exclude,high,E03_NO_DATASET_RELEVANCE,Uncertainty estimation for semantic segmentation in autonomous driving on CamVid; not agricultural,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0253,doi:10.1109/agro-geoinformatics59224.2023.10233389,253,SegFormer-Based Cotton Planting Areas Extraction from High-Resolution Remote Sensing Images,include,high,I05,SegFormer for cotton planting area extraction from high-resolution remote sensing images,method_paper,uses_dataset_experimentally,,cotton;crop_mapping,semantic_segmentation,RGB;remote_sensing,semantic_segmentation;remote_sensing,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0254,doi:10.48550/arxiv.2105.13688,254,Learning Uncertainty For Safety-Oriented Semantic Segmentation In\n Autonomous Driving,exclude,high,E03_NO_DATASET_RELEVANCE,"Same paper as rank 252 (arXiv version); uncertainty for autonomous driving segmentation, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0255,doi:10.1186/s13007-019-0528-3,255,DeepSeedling: deep convolutional network and Kalman filter for plant seedling detection and counting in the field,include,high,I05,Deep learning + Kalman filter for plant seedling detection and counting in the field,method_paper,uses_dataset_experimentally,,seedling;crops,object_detection;counting,RGB,object_detection,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0256,doi:10.1093/jxb/erae455,256,"The causal arrows from genotype, environment, and management to plant phenotype are double headed",exclude,high,E03_NO_DATASET_RELEVANCE,Conceptual paper on GxExM bidirectionality; no computer vision or dataset,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0257,doi:10.1109/icra46639.2022.9811358,257,Precise 3D Reconstruction of Plants from UAV Imagery Combining Bundle Adjustment and Template Matching,include,high,I05;I06,Precise 3D plant reconstruction from UAV imagery using bundle adjustment and template matching,method_paper,uses_dataset_experimentally,,sugar_beet;phenotyping,3d_reconstruction,RGB;UAV;3d,phenotyping;3d_vision;uav;remote_sensing,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0258,doi:10.1016/j.atech.2024.100538,258,Field-based multispecies weed and crop detection using ground robots and advanced YOLO models: A data and model-centric approach,include,high,I05,Multispecies weed and crop detection using ground robots and YOLO models,method_paper,uses_dataset_experimentally,,weeds;crops,object_detection,RGB,object_detection;robotics,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0259,doi:10.3390/s23073670,259,Weed Detection Using Deep Learning: A Systematic Literature Review,include,high,I10,Systematic literature review of deep learning techniques for weed detection,survey_or_review,mentions_dataset_only,,weeds;general_agriculture,classification;object_detection;semantic_segmentation,RGB;multispectral,classification;object_detection;semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0260,doi:10.1109/jstars.2026.3671199,260,"A Review of Remote Sensing Image Object Detection: Advances and Challenges in Data, Techniques, and Applications",exclude,high,E03_NO_DATASET_RELEVANCE,"Review of remote sensing image object detection; general RS, not agriculture-specific",survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0261,doi:10.1145/3774905.3794671,261,Fine-Grained Visual Understanding for Multimodal and Trustworthy AI,exclude,high,E03_NO_DATASET_RELEVANCE,Fine-grained visual understanding for multimodal AI; no agricultural relevance,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0262,doi:10.1109/ichora65333.2025.11017243,262,Integrating Physical Effects into Action-Conditioned Frame Prediction for Robotic Manipulation,exclude,high,E03_NO_DATASET_RELEVANCE,Robot manipulation frame prediction with physical effects; not agricultural,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0263,doi:10.1007/978-981-96-4008-9_24,263,Smart Farming Solutions: Advanced Techniques in Classification of Weeds Using Image Processing and Machine Learning,include,high,I05,Weed classification using image processing and ML for smart farming solutions,method_paper,uses_dataset_experimentally,,weeds;smart_farming,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0264,doi:10.1109/cvpr52688.2022.00135,264,Masked-attention Mask Transformer for Universal Image Segmentation,exclude,high,E03_NO_DATASET_RELEVANCE,"Mask2Former universal image segmentation on COCO/ADE20K; general CV, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0265,arxiv:210515203,265,SegFormer: Simple and Efficient Design for Semantic Segmentation with Transformers,exclude,high,E03_NO_DATASET_RELEVANCE,"SegFormer semantic segmentation architecture on ADE20K/Cityscapes; general CV, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0266,doi:10.1111/j.1744-7348.1991.tb04895.x,266,A uniform decimal code for growth stages of crops and weeds,exclude,high,E03_NO_DATASET_RELEVANCE,"BBCH decimal code for crop growth stages; agronomy, no computer vision",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0267,doi:10.1186/s12940-016-0117-0,267,Concerns over use of glyphosate-based herbicides and risks associated with exposures: a consensus statement,exclude,high,E03_NO_DATASET_RELEVANCE,Consensus statement on glyphosate herbicide health risks; no computer vision,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0268,doi:10.3389/fpls.2022.1031748,268,Deep learning-based segmentation and classification of leaf images for detection of tomato plant disease,include,high,I05,Deep learning segmentation and classification of tomato leaf images for disease detection,method_paper,uses_dataset_experimentally,,tomato;plant_disease,semantic_segmentation;classification,RGB,semantic_segmentation;classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T17:51:18Z,B014,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
