rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
251,doi:10.1016/j.aiia.2024.06.004,Computer vision in smart agriculture and precision farming: Techniques and applications,2024,Sumaira Ghazal; Arslan Munir; Waqar S. Qureshi,Artificial Intelligence in Agriculture,10.1016/j.aiia.2024.06.004,,,,openalex,openalex:W4400058707,P003,AgriVision,backward_reference,True,https://doi.org/10.1016/j.aiia.2024.06.004,,"The transformation of age-old farming practices through the integration of digitization and automation has sparked a revolution in agriculture that is driven by cutting-edge computer vision and artificial intelligence (AI) technologies. This transformation not only promises increased productivity and economic growth, but also has the potential to address important global issues such as food security and sustainability. This survey paper aims to provide a holistic understanding of the integration of vision-based intelligent systems in various aspects of precision agriculture. By providing a detailed discussion on key areas of digital life cycle of crops, this survey contributes to a deeper understanding of the complexities associated with the implementation of vision-guided intelligent systems in challenging agricultural environments. The focus of this survey is to explore widely used imaging and image analysis techniques being utilized for precision farming tasks. This paper first discusses various salient crop metrics used in digital agriculture. Then this paper illustrates the usage of imaging and computer vision techniques in various phases of digital life cycle of crops in precision agriculture, such as image acquisition, image stitching and photogrammetry, image analysis, decision making, treatment, and planning. After establishing a thorough understanding of related terms and techniques involved in the implementation of vision-based intelligent systems for precision agriculture, the survey concludes by outlining the challenges associated with implementing generalized computer vision models for real-time deployment of fully autonomous farms."
252,doi:10.1109/icip42928.2021.9506719,Learning Uncertainty for Safety-Oriented Semantic Segmentation in Autonomous Driving,2021,Victor Besnier; David Picard; A. Briot,International Conference on Information Photonics,10.1109/icip42928.2021.9506719,2105.13688,,,semantic_scholar,semantic_scholar:d47356f650db0917a126871b8683545506858a55,P010,WeedsGalore,backward_reference,True,https://www.semanticscholar.org/paper/d47356f650db0917a126871b8683545506858a55,https://arxiv.org/pdf/2105.13688,"In this paper, we show how uncertainty estimation can be leveraged to enable safety critical image segmentation in autonomous driving, by triggering a fallback behavior if a target accuracy cannot be guaranteed. We introduce a new uncertainty measure based on disagreeing predictions as measured by a dissimilarity function. We propose to estimate this dissimilarity by training a deep neural architecture in parallel to the task-specific network. It allows this observer to be dedicated to the uncertainty estimation, and let the task-specific network make predictions. We propose to use self-supervision to train the observer, which implies that our method does not require additional training data. We show experimentally that our proposed approach is much less computationally intensive at inference time than competing methods (e.g., MC Dropout), while delivering better results on safety-oriented evaluation metrics on the CamVid dataset, especially in the case of glare artifacts."
253,doi:10.1109/agro-geoinformatics59224.2023.10233389,SegFormer-Based Cotton Planting Areas Extraction from High-Resolution Remote Sensing Images,2023,Hongyu Zhang; Xinyi Lin; Long Jiang; Xiaoqin Wang; Dong Yan; Jun Guo; Yunzhi Chen,,10.1109/agro-geoinformatics59224.2023.10233389,,,,openalex,openalex:W4386361191,P003,AgriVision,backward_reference,False,https://doi.org/10.1109/agro-geoinformatics59224.2023.10233389,,"Cotton is an economically important crop that plays a crucial role in improving human standards of living. Accurate spatial information about cotton is essential for efficient cotton production and management. In this paper, we employed a robust and lightweight model, namely SegFormer, to extract cotton planting areas from high-resolution remote sensing images. SegFormer combines the Transformer with a Multilayer Lightweight Perceptron (MLP), which not only exhibits stronger feature representation, but also has a smaller network size than the traditional convolutional neural networks (CNNs). We conducted experiments to extract cotton planting areas during the cotton maturity period in Shandong and Xinjiang using Google Earth images with a resolution of 1.19 meters. To demonstrate the effectiveness and accuracy of SegFormer, we compared it with U-Net and Swin-Unet networks. The results showed that SegFormer performs well in both areas, and the extracted cotton field boundaries are clear and smooth with complete shapes. Moreover, the overall extraction accuracy exceeds 95%, which is better than the performance of U-Net and Swin-Unet. We concluded that the semantic segmentation method based on SegFormer is effective and robust for extracting mature cotton planting areas from high-resolution remote sensing images."
254,doi:10.48550/arxiv.2105.13688,Learning Uncertainty For Safety-Oriented Semantic Segmentation In\n Autonomous Driving,2021,Victor Besnier; David Picard; Alexandre Briot,arXiv (Cornell University),10.48550/arxiv.2105.13688,,,,openalex,openalex:W3193973800,P010,WeedsGalore,backward_reference,True,http://arxiv.org/abs/2105.13688,https://arxiv.org/pdf/2105.13688,"In this paper, we show how uncertainty estimation can be leveraged to enable\nsafety critical image segmentation in autonomous driving, by triggering a\nfallback behavior if a target accuracy cannot be guaranteed. We introduce a new\nuncertainty measure based on disagreeing predictions as measured by a\ndissimilarity function. We propose to estimate this dissimilarity by training a\ndeep neural architecture in parallel to the task-specific network. It allows\nthis observer to be dedicated to the uncertainty estimation, and let the\ntask-specific network make predictions. We propose to use self-supervision to\ntrain the observer, which implies that our method does not require additional\ntraining data. We show experimentally that our proposed approach is much less\ncomputationally intensive at inference time than competing methods (e.g.\nMCDropout), while delivering better results on safety-oriented evaluation\nmetrics on the CamVid dataset, especially in the case of glare artifacts.\n"
255,doi:10.1186/s13007-019-0528-3,DeepSeedling: deep convolutional network and Kalman filter for plant seedling detection and counting in the field,2019,Yu Jiang; Changying Li; Andrew H. Paterson; Jon S. Robertson,Plant Methods,10.1186/s13007-019-0528-3,,31768186,6874826,openalex; semantic_scholar,openalex:W2991423016; semantic_scholar:126c7c493cdb6e1f2c7d4ba79966b833d031a00f,P012,MFWD,backward_reference,True,https://www.semanticscholar.org/paper/126c7c493cdb6e1f2c7d4ba79966b833d031a00f,https://plantmethods.biomedcentral.com/counter/pdf/10.1186/s13007-019-0528-3,"Plant population density is an important factor for agricultural production systems due to its substantial influence on crop yield and quality. Traditionally, plant population density is estimated by using either field assessment or a germination-test-based approach. These approaches can be laborious and inaccurate. Recent advances in deep learning provide new tools to solve challenging computer vision tasks such as object detection, which can be used for detecting and counting plant seedlings in the field. The goal of this study was to develop a deep-learning-based approach to count plant seedlings in the field. Overall, the final detection model achieved F1 scores of 0.727 (at IOUall\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$IOU_{all}$$\end{document}) and 0.969 (at IOU0.5\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$IOU_{0.5}$$\end{document}) on the SeedlingAll\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$Seedling_{All}$$\end{document} testing set in which images had large variations, indicating the efficacy of the Faster RCNN model with the Inception ResNet v2 feature extractor for seedling detection. Ablation experiments showed that training data complexity substantially affected model generalizability, transfer learning efficiency, and detection performance improvements due to increased training sample size. Generally, the seedling counts by the developed method were highly correlated (R2\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$R^2$$\end{document} = 0.98) with that found through human field assessment for 75 test videos collected in multiple locations during multiple years, indicating the accuracy of the developed approach. Further experiments showed that the counting accuracy was largely affected by the detection accuracy: the developed approach provided good counting performance for unknown datasets as long as detection models were well generalized to those datasets. The developed deep-learning-based approach can accurately count plant seedlings in the field. Seedling detection models trained in this study and the annotated images can be used by the research community and the cotton industry to further the development of solutions for seedling detection and counting."
256,doi:10.1093/jxb/erae455,"The causal arrows from genotype, environment, and management to plant phenotype are double headed",2024,Víctor O. Sadras; Peter Hayman,Journal of Experimental Botany,10.1093/jxb/erae455,,39545971,11850972,openalex; semantic_scholar,openalex:W4404396196; semantic_scholar:133a0ce5acc78e08ba63642b2fd7b996828c6026,P013,TomatoPGT ecosystem,backward_reference,False,https://www.semanticscholar.org/paper/133a0ce5acc78e08ba63642b2fd7b996828c6026,,"Unidirectional, cause-and-effect arrows are drawn from genotype (G), environment (E), and agronomic management (M) to the plant phenotype in crop stands. Here we focus on the overlooked bidirectionality of these arrows. The phenotype-to-genotype arrow includes increased mutation rates in stressed phenotypes, relative to basal rates. From a developmental viewpoint, the phenotype modulates gene expression returning multiple cellular phenotypes with a common genome. From a computational viewpoint, the phenotype influences gene expression in a process of downward causation. The phenotype-to-environment arrow is captured in the process of niche construction, which spans from persistent and global (e.g., photosynthetic archaea and cyanobacteria that emerged ∼3.4 billion years ago created the oxygen-rich atmosphere that enabled the evolution of aerobic organisms and eukaryotes) to transient and local (e.g., lucerne tap root constructs soil biopores that influence the root phenotype of the following wheat crop). Research on crop rotations illustrates but is divorced of niche construction theory. The phenotype-to-management arrow involves, for example, a diseased crop that triggers fungicide treatments. Making explicit the bidirectionality of the arrows in the G × E × M model allows to connect crop improvement and agronomy with other, theoretically rich scientific fields. Highlight In the G × E × M model, the plant phenotype is not only influenced by but also influences G, E and M."
257,doi:10.1109/icra46639.2022.9811358,Precise 3D Reconstruction of Plants from UAV Imagery Combining Bundle Adjustment and Template Matching,2022,Elias Marks; Federico Magistri; Cyrill Stachniss,2022 International Conference on Robotics and Automation (ICRA),10.1109/icra46639.2022.9811358,,,,openalex,openalex:W4285102202,P001,MuST-C,backward_reference,False,https://doi.org/10.1109/icra46639.2022.9811358,,"Monitoring individual plants and computing precise 3D reconstructions is highly relevant for crop breeding. In the conventional breeding approach, humans measure phenotypic traits by hand, requiring substantial manual labor. This paper addresses precise 3D plant reconstructions in a crop field or breeding plot based on UAV imagery. We explicitly address the challenges resulting from the thin structures of leaves and naturally occurring self-occlusions. We combine photogrammetric bundle adjustment with a template-based matching approach and produce accurate 3D models that allow us to derive common, geometric traits used by breeders to phenotype plants. We provide a thorough experimental evaluation on commercially used sugar beet breeding plots to illustrate the capabilities of our method as well as its real world applicability."
258,doi:10.1016/j.atech.2024.100538,Field-based multispecies weed and crop detection using ground robots and advanced YOLO models: A data and model-centric approach,2024,Sunil GC; Arjun Upadhyay; Yu Zhang; Kirk Howatt; Thomas Peters; Michael Ostlie; William Aderholdt; Xin Sun,Smart Agricultural Technology,10.1016/j.atech.2024.100538,,,,semantic_scholar,semantic_scholar:46faad7042d9d797888cff1221f6f7eb69c3f578,P008,SoyCotton,backward_reference,True,https://www.semanticscholar.org/paper/46faad7042d9d797888cff1221f6f7eb69c3f578,https://doi.org/10.1016/j.atech.2024.100538,
259,doi:10.3390/s23073670,Weed Detection Using Deep Learning: A Systematic Literature Review,2023,Nafeesa Yousuf Murad; Tariq Mahmood; Abdur Rahim Mohammad Forkan; Ahsan Morshed; Prem Prakash Jayaraman; Muhammad Shoaib Siddiqui,Sensors,10.3390/s23073670,,37050730,,openalex,openalex:W4362587576,P007,BAWSeg,backward_reference,True,https://doi.org/10.3390/s23073670,https://www.mdpi.com/1424-8220/23/7/3670/pdf?version=1681032410,"Weeds are one of the most harmful agricultural pests that have a significant impact on crops. Weeds are responsible for higher production costs due to crop waste and have a significant impact on the global agricultural economy. The importance of this problem has promoted the research community in exploring the use of technology to support farmers in the early detection of weeds. Artificial intelligence (AI) driven image analysis for weed detection and, in particular, machine learning (ML) and deep learning (DL) using images from crop fields have been widely used in the literature for detecting various types of weeds that grow alongside crops. In this paper, we present a systematic literature review (SLR) on current state-of-the-art DL techniques for weed detection. Our SLR identified a rapid growth in research related to weed detection using DL since 2015 and filtered 52 application papers and 8 survey papers for further analysis. The pooled results from these papers yielded 34 unique weed types detection, 16 image processing techniques, and 11 DL algorithms with 19 different variants of CNNs. Moreover, we include a literature survey on popular vanilla ML techniques (e.g., SVM, random forest) that have been widely used prior to the dominance of DL. Our study presents a detailed thematic analysis of ML/DL algorithms used for detecting the weed/crop and provides a unique contribution to the analysis and assessment of the performance of these ML/DL techniques. Our study also details the use of crops associated with weeds, such as sugar beet, which was one of the most commonly used crops in most papers for detecting various types of weeds. It also discusses the modality where RGB was most frequently used. Crop images were frequently captured using robots, drones, and cell phones. It also discusses algorithm accuracy, such as how SVM outperformed all machine learning algorithms in many cases, with the highest accuracy of 99 percent, and how CNN with its variants also performed well with the highest accuracy of 99 percent, with only VGGNet providing the lowest accuracy of 84 percent. Finally, the study will serve as a starting point for researchers who wish to undertake further research in this area."
260,doi:10.1109/jstars.2026.3671199,"A Review of Remote Sensing Image Object Detection: Advances and Challenges in Data, Techniques, and Applications",2026,Bei Cheng; Quanli Deng; Wenjie Gan; Yunlong Li; Changneng Wu; Qingwang Wang,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,10.1109/jstars.2026.3671199,,,,semantic_scholar,semantic_scholar:116b7d95dd527150ce8675e5e7ced059d2427bb1,P010,WeedsGalore,forward_citation,True,https://www.semanticscholar.org/paper/116b7d95dd527150ce8675e5e7ced059d2427bb1,https://doi.org/10.1109/jstars.2026.3671199,"Remote sensing images object detection is a product of the deep integration of computer vision and Earth observation technology, and its development has significantly enhanced humanity's ability to perceive and interpret surface information. This review systematically examines the research progress in this field from three dimensions: data, technology, and applications. At the data level, we explore the evolution from scarce to abundant datasets and the associated annotation techniques. At the technological level, we focus on the evolution of detection frameworks, ranging from handcrafted feature-based methods to modern deep learning paradigms, as well as specialized architectures designed to address challenges such as multiscale objects and large-format images in remote sensing. From the application perspective, this article adopts a dual viewpoint of platforms and disciplines, elaborating on the typical applications of satellite imagery in large-scale macroscopic monitoring and uncrewed aerial vehicle imagery in fine-grained real-time recognition. It also discusses how remote sensing object detection technology serves as a core tool, deeply enabling cross-disciplinary integration and paradigm innovation in fields, such as geography, ecology, and urban planning. Finally, this article summarizes the existing gaps between theoretical models and practical applications and offers prospects for future advancements toward more intelligent and integrated cross-disciplinary solutions."
