rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
101,doi:10.1109/adics58448.2024.10533619,YOLOv8: A Novel Object Detection Algorithm with Enhanced Performance and Robustness,2024,Rejin Varghese; S. M,2024 International Conference on Advances in Data Engineering and Intelligent Computing Systems (ADICS),10.1109/adics58448.2024.10533619,,,,semantic_scholar,semantic_scholar:c3c01a94e04d8d6e3f3e2a501467cb1f77da76af,P008,SoyCotton,backward_reference,False,https://www.semanticscholar.org/paper/c3c01a94e04d8d6e3f3e2a501467cb1f77da76af,,"In recent years, the You Only Look Once (YOLO) series of object detection algorithms have garnered significant attention for their speed and accuracy in real-time applications. This paper presents YOLOv8, a novel object detection algorithm that builds upon the advancements of previous iterations, aiming to further enhance performance and robustness. Inspired by the evolution of YOLO architectures from YOLOv1 to YOLOv7, as well as insights from comparative analyses of models like YOLOv5 and YOLOv6, YOLOv8 incorporates key innovations to achieve optimal speed and accuracy. Leveraging attention mechanisms and dynamic convolution, YOLOv8 introduces improvements specifically tailored for small object detection, addressing challenges highlighted in YOLOv7. Additionally, the integration of voice recognition techniques enhances the algorithm's capabilities for video-based object detection, as demonstrated in YOLOv7. The proposed algorithm undergoes rigorous evaluation against state-of-the-art benchmarks, showcasing superior performance in terms of both detection accuracy and computational efficiency. Experimental results on various datasets confirm the effectiveness of YOLOv8 across diverse scenarios, further validating its suitability for real-world applications. This paper contributes to the ongoing advancements in object detection research by presenting YOLOv8 as a versatile and high-performing algorithm, poised to address the evolving needs of computer vision systems."
102,doi:10.48550/arxiv.2505.19789,What Can RL Bring to VLA Generalization? An Empirical Study,2025,Jijia Liu; Feng Gao; Bingwen Wei; Xinlei Chen; Qingmin Liao; Yi Wu; Chaoyang Yu; Yu Wang,arXiv.org,10.48550/arxiv.2505.19789,2505.19789,,,semantic_scholar,semantic_scholar:1d92c345ff78631aa5509c84e6ff91d446e2c712,P011,PlantSeg,forward_citation,False,https://www.semanticscholar.org/paper/1d92c345ff78631aa5509c84e6ff91d446e2c712,,"Large Vision-Language Action (VLA) models have shown significant potential for embodied AI. However, their predominant training via supervised fine-tuning (SFT) limits generalization due to susceptibility to compounding errors under distribution shifts. Reinforcement learning (RL) offers a path to overcome these limitations by optimizing for task objectives via trial-and-error, yet a systematic understanding of its specific generalization benefits for VLAs compared to SFT is lacking. To address this, our study introduces a comprehensive benchmark for evaluating VLA generalization and systematically investigates the impact of RL fine-tuning across diverse visual, semantic, and execution dimensions. Our extensive experiments reveal that RL fine-tuning, particularly with PPO, significantly enhances generalization in semantic understanding and execution robustness over SFT, while maintaining comparable visual robustness. We identify PPO as a more effective RL algorithm for VLAs than LLM-derived methods like DPO and GRPO. We also develop a simple recipe for efficient PPO training on VLAs, and demonstrate its practical utility for improving VLA generalization. The project page is at https://rlvla.github.io"
103,doi:10.1109/cvpr52733.2024.01628,Depth-Aware Concealed Crop Detection in Dense Agricultural Scenes,2024,Liqiong Wang; Jinyu Yang; Yanfu Zhang; Fangyi Wang; Feng Zheng,,10.1109/cvpr52733.2024.01628,,,,openalex,openalex:W4402727814,P003,AgriVision,backward_reference,False,https://doi.org/10.1109/cvpr52733.2024.01628,,"Concealed Object Detection (COD) aims to identify objects visually embedded in their background. Existing COD datasets and methods predominantly focus on animals or humans, ignoring the agricultural domain, which often contains numerous, small, and concealed crops with severe occlusions. In this paper, we introduce Concealed Crop Detection (CCD), which extends classic COD to agricultural domains. Experimental study shows that unimodal data provides insufficient information for CCD. To address this gap, we first collect a large-scale RGB-D dataset, ACOD-12K, containing high-resolution crop images and depth maps. Then, we propose a foundational framework named Recurrent Iterative Segmentation Network (RISNet). To tackle the challenge of dense objects, we employ multi-scale receptive fields to capture objects of varying sizes, thus enhancing the detection performance for dense objects. By fusing depth features, our method can acquire spatial information about concealed objects to mitigate disturbances caused by intricate backgrounds and occlusions. Furthermore, our model adopts a multi-stage iterative approach, using predictions from each stage as gate attention to reinforce position information, thereby improving the detection accuracy for small objects. Extensive experimental results demonstrate that our RISNet achieves new state-of-the-art performance on both newly proposed CCD and classic COD tasks. All resources will be available at https://github.com/Kki2Eve/RISNet."
104,doi:10.48550/arxiv.2512.01850,Register Any Point: Scaling 3D Point Cloud Registration by Flow Matching,2025,Yue Pan; Tao Sun; Liyuan Zhu; Lucas Nunes; Iro Armeni; Jens Behley; C. Stachniss,arXiv.org,10.48550/arxiv.2512.01850,2512.01850,,,semantic_scholar,semantic_scholar:e7f483a33ac31052146476c915e29401dcc27bdf,P001,MuST-C,forward_citation,False,https://www.semanticscholar.org/paper/e7f483a33ac31052146476c915e29401dcc27bdf,,"Point cloud registration aligns multiple unposed point clouds into a common reference frame and is a core step for 3D reconstruction and robot localization without initial guess. In this work, we cast registration as conditional generation: a learned, continuous point-wise velocity field transports noisy points to a registered scene, from which the pose of each view is recovered. Unlike prior methods that perform correspondence matching to estimate pairwise transformations and then optimize a pose graph for multi-view registration, our model directly generates the registered point cloud, yielding both efficiency and point-level global consistency. By scaling the training data and conducting test-time rigidity enforcement, our approach achieves state-of-the-art results on existing pairwise registration benchmarks and on our proposed cross-domain multi-view registration benchmark. The superior zero-shot performance on this benchmark shows that our method generalizes across view counts, scene scales, and sensor modalities even with low overlap. Source code available at: https://github.com/PRBonn/RAP."
105,doi:10.1002/rob.21877,"A high‐resolution, multimodal data set for agricultural robotics: A <i>Ladybird</i>'s‐eye view of Brassica",2019,Asher Bender; Brett Whelan; Salah Sukkarieh,Journal of Field Robotics,10.1002/rob.21877,,,,openalex; semantic_scholar,openalex:W2960779155; semantic_scholar:83b24262771a83ff227ab7eaaf70e524a2368850,P012,MFWD,backward_reference,False,https://www.semanticscholar.org/paper/83b24262771a83ff227ab7eaaf70e524a2368850,,"Abstract This article presents an agricultural data set collected by Ladybird , an autonomous field robot designed at the Australian Centre for Field Robotics. The data set contains weekly scans of cauliflower and broccoli ( Brassica oleracea ) covering a 10 week growth cycle from transplant to harvest. The data set includes ground truth; physical characteristics of the crop; environmental data collected by a weather station and a soil sensor network; and scans of the crop performed by Ladybird , which include stereo color, thermal and hyperspectral imagery. The layout of the farm and data collection methodology are described. A description of Ladybird's capabilities and sensors are provided. Benchmark results are provided to illustrate the contents of the data set and how it can be processed. The hyperspectral data are compiled into hypercubes and the pixels are classified into crop, weed, or soil. An object detector is applied to the color imagery to locate the crop. Our intention in releasing the data set is to facilitate robotics and machine learning research activity in agriculture. The data set can be downloaded from https://doi.org/10.25910/5c941d0c8bccb ."
106,doi:10.3390/plants15121912,A Stage-Aware Cascaded Detection–Segmentation Framework for Leaf Phenotyping and Leaf Dry Biomass Estimation of Pepper Seedlings,2026,Han Li; Dongyuan Shi; Hui Shi; Ming Li; Ming Diao,Plants,10.3390/plants15121912,,42357231,13306788,semantic_scholar,semantic_scholar:fefae53ed479474704d023e5f4faad2c259be3ff,P013,TomatoPGT ecosystem,forward_citation,True,https://www.semanticscholar.org/paper/fefae53ed479474704d023e5f4faad2c259be3ff,https://www.mdpi.com/2223-7747/15/12/1912/pdf?version=1781948466,"Quantitative phenotyping of pepper seedlings is important for greenhouse plug tray seedling cultivation, but it remains constrained by inefficient manual monitoring, complex greenhouse backgrounds, and growth-stage-dependent discrepancies between two-dimensional image traits and actual leaf biomass. In this study, a cascaded vision framework with stage-specific morphological correction was developed for nondestructive seedling phenotyping. The framework integrated Visual Dynamic Momentum YOLO (VDM-YOLO) for individual seedling localization and growth-stage recognition, Variance Guided Strip Ghost Gated UNet (VSG-UNet) for lightweight, high-resolution leaf segmentation, and a stage-aware correction model for leaf dry biomass estimation. In performance evaluation, VDM-YOLO achieved a mean average precision at an intersection over union threshold of 0.5 (mAP0.5) of 89.27%, improving mAP0.5 by 1.82 percentage points over YOLOv12. VSG-UNet achieved a mean intersection over union (mIoU) of 83.9% and a Dice coefficient of 81.8%, while reducing floating point operations (FLOPs) and parameters by 44.2% and 61.2%, respectively, compared with U-Net. After stage-aware calibration, the coefficient of determination (R2) between segmented area and leaf dry weight increased from 0.764 to 0.813, and the root mean square error (RMSE) decreased from 0.0210 g to 0.0190 g. These results demonstrated that the proposed framework provided a proof of concept approach based on RGB images for the nondestructive assessment of leaf area and leaf dry biomass in pepper seedlings under restricted experimental conditions."
107,doi:10.1016/j.atech.2026.101894,Real-time deep learning segmentation for agricultural applications: Insights for precision weed management,2026,Jino Joy; B. Ram; Xin Sun,Smart Agricultural Technology,10.1016/j.atech.2026.101894,,,,semantic_scholar,semantic_scholar:5734c38a846df4b91ed2449b4e95500b0d1631c3,P010,WeedsGalore,forward_citation,True,https://www.semanticscholar.org/paper/5734c38a846df4b91ed2449b4e95500b0d1631c3,https://doi.org/10.1016/j.atech.2026.101894,
108,doi:10.1016/j.patrec.2015.10.013,Finely-grained annotated datasets for image-based plant phenotyping,2015,Massimo Minervini; Andreas Fischbach; Hanno Scharr; Sotirios A. Tsaftaris,Pattern Recognition Letters,10.1016/j.patrec.2015.10.013,,,,openalex; semantic_scholar,openalex:W2264784471; semantic_scholar:8867449beee563a1ce0ccd73d874facf4e17c971,P008; P012,MFWD; SoyCotton,backward_reference,True,https://www.semanticscholar.org/paper/8867449beee563a1ce0ccd73d874facf4e17c971,https://www.pure.ed.ac.uk/ws/files/23142609/Minervini_PRL2015.pdf,"First comprehensive annotated datasets for computer vision tasks in plant phenotyping.Publicly available data and evaluation criteria for eight challenging tasks.Tasks include fine-grained categorization of age, developmental stage, and cultivars.Example test cases and results on plant and leaf-wise segmentation and leaf counting. In this paper we present a collection of benchmark datasets for the development and evaluation of computer vision and machine learning algorithms in the context of plant phenotyping. We provide annotated imaging data and suggest suitable evaluation criteria for plant/leaf segmentation, detection, tracking as well as classification and regression problems. The Figure symbolically depicts the data available together with ground truth segmentations and further annotations and metadata.Display Omitted Image-based approaches to plant phenotyping are gaining momentum providing fertile ground for several interesting vision tasks where fine-grained categorization is necessary, such as leaf segmentation among a variety of cultivars, and cultivar (or mutant) identification. However, benchmark data focusing on typical imaging situations and vision tasks are still lacking, making it difficult to compare existing methodologies. This paper describes a collection of benchmark datasets of raw and annotated top-view color images of rosette plants. We briefly describe plant material, imaging setup and procedures for different experiments: one with various cultivars of Arabidopsis and one with tobacco undergoing different treatments. We proceed to define a set of computer vision and classification tasks and provide accompanying datasets and annotations based on our raw data. We describe the annotation process performed by experts and discuss appropriate evaluation criteria. We also offer exemplary use cases and results on some tasks obtained with parts of these data. We hope with the release of this rigorous dataset collection to invigorate the development of algorithms in the context of plant phenotyping but also provide new interesting datasets for the general computer vision community to experiment on. Data are publicly available at http://www.plant-phenotyping.org/datasets."
109,doi:10.3390/app10207132,Lightweight Semantic Segmentation Network for Real-Time Weed Mapping Using Unmanned Aerial Vehicles,2020,Jizhong Deng; Zhaoji Zhong; Huasheng Huang; Yubin Lan; Yuxing Han; Yali Zhang,Applied Sciences,10.3390/app10207132,,,,openalex; semantic_scholar,openalex:W3211232398; semantic_scholar:d25e5b802c6faf5f0c9069894c7c0ba2d8543517,P010,WeedsGalore,backward_reference,True,https://www.semanticscholar.org/paper/d25e5b802c6faf5f0c9069894c7c0ba2d8543517,https://www.mdpi.com/2076-3417/10/20/7132/pdf?version=1603247953,"The timely and efficient generation of weed maps is essential for weed control tasks and precise spraying applications. Based on the general concept of site-specific weed management (SSWM), many researchers have used unmanned aerial vehicle (UAV) remote sensing technology to monitor weed distributions, which can provide decision support information for precision spraying. However, image processing is mainly conducted offline, as the time gap between image collection and spraying significantly limits the applications of SSWM. In this study, we conducted real-time image processing onboard a UAV to reduce the time gap between image collection and herbicide treatment. First, we established a hardware environment for real-time image processing that integrates map visualization, flight control, image collection, and real-time image processing onboard a UAV based on secondary development. Second, we exploited the proposed model design to develop a lightweight network architecture for weed mapping tasks. The proposed network architecture was evaluated and compared with mainstream semantic segmentation models. Results demonstrate that the proposed network outperform contemporary networks in terms of efficiency with competitive accuracy. We also conducted optimization during the inference process. Precision calibration was applied to both the desktop and embedded devices and the precision was reduced from FP32 to FP16. Experimental results demonstrate that this precision calibration further improves inference speed while maintaining reasonable accuracy. Our modified network architecture achieved an accuracy of 80.9% on the testing samples and its inference speed was 4.5 fps on a Jetson TX2 module (Nvidia Corporation, Santa Clara, CA, USA), which demonstrates its potential for practical agricultural monitoring and precise spraying applications."
110,doi:10.1109/ghtc.2017.8239328,UAV imaging with low-cost multispectral imaging system for precision agriculture applications,2017,Jaime Luis E. Honrado; Dominic B. Solpico; C. M. Favila; Eden Tongson; Gregory L. Tangonan; Nathaniel Joseph C. Libatique,IEEE Global Humanitarian Technology Conference,10.1109/ghtc.2017.8239328,,,,openalex; semantic_scholar,openalex:W2776322637; semantic_scholar:e575d6f1d736efd06cfd213c96c5a8497d8b96bc,P010,WeedsGalore,backward_reference,False,https://www.semanticscholar.org/paper/e575d6f1d736efd06cfd213c96c5a8497d8b96bc,,"We report on UAV(unmanned aerial vehicle)-based imaging missions over rice and corn fields in Isabela province in the Philippines. Spectral reflectance sensors were deployed for ground truthing, while aerial imagery were produced from RGB and NIR-retrofitted cameras. The ground truth sensors function as calibration points for extending the measurements over the whole imaged field. UAV-based missions deliver the high resolution and spatial scope required of imagery targeting mixed cropping regimes and multiple-farmer plots that have differing starting dates. The ledger-based monitoring systems currently employed by local government units to monitor and manage regional agriculture can be improved by such UAV imagery."
