screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0521,titleyear:leaf disease dataset:1973,521,Leaf Disease Dataset,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0522,titleyear:machine learning datasets papers with code:,522,Machine Learning Datasets | Papers With Code,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0523,doi:10.1016/j.isprsjprs.2018.04.012,523,Extracting leaf area index using viewing geometry effects—A new perspective on high-resolution unmanned aerial system photography,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0524,titleyear:ph nologische entwicklungsstadien von gem sepflanzen ii fruchtgem se und h lsenfr chte codierung und beschreibung nach der erweiterten bbch skala mit abbildungen:1995,524,Phänologische Entwicklungsstadien von Gemüsepflanzen II. Fruchtgemüse und Hülsenfrüchte Codierung und Beschreibung nach der erweiterten BBCH-Skala - mit Abbildungen,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0525,doi:10.1016/s1369-5266(99)80010-7,525,Genetic control of branching in Arabidopsis and tomato.,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0526,doi:10.1007/978-981-10-6430-2_15,526,Shape-based Fruit Recognition and Classification,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0527,doi:10.1088/1361-6501/aa5cfd,527,"Rapid, high-resolution measurement of leaf area and leaf orientation using terrestrial LiDAR scanning data",,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0528,titleyear:tomato growth height prediction method by phenotypic feature extraction using multi modal data:,528,Tomato growth height prediction method by phenotypic feature extraction using multi-modal data,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0529,doi:10.17660/actahortic.2015.1085.70,529,COST ESTIMATION OF ESTABLISHING A CIDER APPLE ORCHARD IN WESTERN WASHINGTON©,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0530,titleyear:manejo qu mico de plantas volunt rias de algod o rr:2012,530,Manejo químico de plantas voluntárias de algodão rr,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0531,titleyear:comunidade de plantas daninhas e tiguera de algod o ap s a aplica o de herbicidas e aduba o nitrogenada de cobertura em diferentes pocas no cons rcio de milho com brachiaria ruziziensis:2010,531,Comunidade de plantas daninhas e tiguera de algodão após a aplicação de herbicidas e adubação nitrogenada de cobertura em diferentes épocas no consórcio de milho com *brachiaria ruziziensis*,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0532,titleyear:circular t cnica n 41 destrui o de soqueiras do algodoeiro:2019,532,Circular técnica n 41: Destruição de soqueiras do algodoeiro,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0533,titleyear:detectron2 github:2019,533,Detectron2 Github,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0534,titleyear:a method for stochastic optimization:2017,534,A Method for Stochastic Optimization,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0535,titleyear:embrapa algod o:2017,535,Embrapa Algodão,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0536,titleyear:a method for stochastic optimization:2015,536,A Method for Stochastic Optimization,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0537,titleyear:close range photogrammetry and 3d imaging 2nd ed:2013,537,"Close-Range Photogrammetry and 3D Imaging, 2nd ed",,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0538,titleyear:textitmanual de boas pr ticas de manejo do algodoeiro em mato grosso 1 a edi o:2012,538,textitManual de Boas Práticas de Manejo do Algodoeiro em Mato Grosso. 1 a Edição,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0539,titleyear:the opencv library:2000,539,The OpenCV Library,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0540,titleyear:agisoft:,540,Agisoft,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
