rank,candidate_id,title,year,authors,venue,doi,arxiv_id,pmid,pmcid,providers,provider_ids,seed_ids,dataset_names,directions,is_open_access,landing_url,pdf_url,abstract
521,titleyear:leaf disease dataset:1973,Leaf Disease Dataset,1973,,Kaggle dataset,,,,,semantic_scholar,,P005,Horti-M3-Tomato,backward_reference,,,,
522,titleyear:machine learning datasets papers with code:,Machine Learning Datasets | Papers With Code,,,://paperswithcode.com/datasets?mod = point-cloud,,,,,semantic_scholar,,P006,Annotated 3D Point Cloud Dataset of Broad-Leaf Legumes,backward_reference,,,,
523,doi:10.1016/j.isprsjprs.2018.04.012,Extracting leaf area index using viewing geometry effects—A new perspective on high-resolution unmanned aerial system photography,2018,Lukas Roth; Helge Aasen; Achim Walter; Frank Liebisch,ISPRS Journal of Photogrammetry and Remote Sensing,10.1016/j.isprsjprs.2018.04.012,,,,openalex,openalex:W2802213910,P001,MuST-C,backward_reference,False,https://doi.org/10.1016/j.isprsjprs.2018.04.012,,
524,titleyear:ph nologische entwicklungsstadien von gem sepflanzen ii fruchtgem se und h lsenfr chte codierung und beschreibung nach der erweiterten bbch skala mit abbildungen:1995,Phänologische Entwicklungsstadien von Gemüsepflanzen II. Fruchtgemüse und Hülsenfrüchte Codierung und Beschreibung nach der erweiterten BBCH-Skala - mit Abbildungen,1995,C. Feller; H. Bleiholder; L. Buhr; H. Hack; M. Heß; R. Klose; U. Meier; R. Stauss; T. Boom; E. Weber,,,,,,semantic_scholar,semantic_scholar:a0c5c9277a6b095703dfe18a76b226866d01f30f,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/a0c5c9277a6b095703dfe18a76b226866d01f30f,,
525,doi:10.1016/s1369-5266(99)80010-7,Genetic control of branching in Arabidopsis and tomato.,1999,Gregor Schmitz; Klaus Theres,Current Opinion in Plant Biology,10.1016/s1369-5266(99)80010-7,,10047573,,openalex; semantic_scholar,openalex:W2072746349; semantic_scholar:e33a85ab4cd99e624619d0644828f8d74579fcc1,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/e33a85ab4cd99e624619d0644828f8d74579fcc1,,
526,doi:10.1007/978-981-10-6430-2_15,Shape-based Fruit Recognition and Classification,2017,Susovan Jana; Ranjan Parekh,"International Conference on Computational Intelligence, Communications, and Business Analytics",10.1007/978-981-10-6430-2_15,,,,openalex; semantic_scholar,openalex:W2756867890; semantic_scholar:e2c977a995448a1a81482f7f57c9cc40e1b5c32a,P002,TomatoMAP,backward_reference,False,https://www.semanticscholar.org/paper/e2c977a995448a1a81482f7f57c9cc40e1b5c32a,,
527,doi:10.1088/1361-6501/aa5cfd,"Rapid, high-resolution measurement of leaf area and leaf orientation using terrestrial LiDAR scanning data",2017,Brian N. Bailey; Walter F. Mahaffee,Measurement Science and Technology,10.1088/1361-6501/aa5cfd,,,,openalex,openalex:W2582886723,P001,MuST-C,backward_reference,True,https://doi.org/10.1088/1361-6501/aa5cfd,https://escholarship.org/content/qt4s54k5n0/qt4s54k5n0.pdf?t=p1xbf0,"Abstract The rapid evolution of high performance computing technology has allowed for the development of extremely detailed models of the urban and natural environment. Although models can now represent sub-meter-scale variability in environmental geometry, model users are often unable to specify the geometry of real domains at this scale given available measurements. An emerging technology in this field has been the use of terrestrial LiDAR scanning data to rapidly measure the three-dimensional geometry of trees, such as the distribution of leaf area. However, current LiDAR methods suffer from the limitation that they require detailed knowledge of leaf orientation in order to translate projected leaf area into actual leaf area. Common methods for measuring leaf orientation are often tedious or inaccurate, which places constraints on the LiDAR measurement technique. This work presents a new method to simultaneously measure leaf orientation and leaf area within an arbitrarily defined volume using terrestrial LiDAR data. The novelty of the method lies in the direct measurement of the fraction of projected leaf area G from the LiDAR data which is required to relate projected leaf area to total leaf area, and in the new way in which radiation transfer theory is used to calculate leaf area from the LiDAR data. The method was validated by comparing LiDAR-measured leaf area to (1) ‘synthetic’ or computer-generated LiDAR data where the exact area was known, and (2) direct measurements of leaf area in the field using destructive sampling. Overall, agreement between the LiDAR and reference measurements was very good, showing a normalized root-mean-squared-error of about 15% for the synthetic tests, and 13% in the field."
528,titleyear:tomato growth height prediction method by phenotypic feature extraction using multi modal data:,Tomato growth height prediction method by phenotypic feature extraction using multi-modal data,,,Smart Agriculture,,,,,semantic_scholar,,P005,Horti-M3-Tomato,backward_reference,,,,
529,doi:10.17660/actahortic.2015.1085.70,COST ESTIMATION OF ESTABLISHING A CIDER APPLE ORCHARD IN WESTERN WASHINGTON©,2015,Suzette P. Galinato; R. Karina Gallardo; Carol Miles,Acta Horticulturae,10.17660/actahortic.2015.1085.70,,,,openalex,openalex:W2265609890,P004,MFO / Modern Fruit Orchards,backward_reference,True,https://doi.org/10.17660/actahortic.2015.1085.70,http://hdl.handle.net/2376/5149,"The study results presented in this WSU fact sheet can serve as a general guide for evaluating the feasibility of establishing and producing cider apples in western Wash¬ington as of 2013. This fact sheet can also be used to identify inputs, costs, and yields that are considered typical of a well-managed cider apple orchard in western Washington."
530,titleyear:manejo qu mico de plantas volunt rias de algod o rr:2012,Manejo químico de plantas voluntárias de algodão rr,2012,,XXVIII Congresso Brasileiro da Ciência das Plantas Daninhas,,,,,semantic_scholar,,P008,SoyCotton,backward_reference,,,,
