screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0521,titleyear:leaf disease dataset:1973,521,Leaf Disease Dataset,include,low,I01,Leaf Disease Dataset from Kaggle; dataset listing,dataset_paper,introduces_dataset,Leaf_Disease_Dataset,plant_disease,classification,RGB,classification,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,"Kaggle dataset, minimal metadata"
TA_R0522,titleyear:machine learning datasets papers with code:,522,Machine Learning Datasets | Papers With Code,exclude,high,E03_NO_DATASET_RELEVANCE,Papers With Code datasets listing page; not a research paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0523,doi:10.1016/j.isprsjprs.2018.04.012,523,Extracting leaf area index using viewing geometry effects—A new perspective on high-resolution unmanned aerial system photography,include,high,I05,Extracting LAI using viewing geometry effects from UAS photography,method_paper,uses_dataset_experimentally,,general_agriculture,estimation,multispectral;uav,remote_sensing;uav;phenotyping,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0524,titleyear:ph nologische entwicklungsstadien von gem sepflanzen ii fruchtgem se und h lsenfr chte codierung und beschreibung nach der erweiterten bbch skala mit abbildungen:1995,524,Phänologische Entwicklungsstadien von Gemüsepflanzen II. Fruchtgemüse und Hülsenfrüchte Codierung und Beschreibung nach der erweiterten BBCH-Skala - mit Abbildungen,exclude,high,E03_NO_DATASET_RELEVANCE,"BBCH-scale coding for vegetable developmental stages; phenology, no CV",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0525,doi:10.1016/s1369-5266(99)80010-7,525,Genetic control of branching in Arabidopsis and tomato.,exclude,high,E03_NO_DATASET_RELEVANCE,"Genetic control of branching in Arabidopsis and tomato; genetics, no CV",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0526,doi:10.1007/978-981-10-6430-2_15,526,Shape-based Fruit Recognition and Classification,include,high,I05,Shape-based fruit recognition and classification using geometric features,method_paper,uses_dataset_experimentally,,fruits,classification,RGB,classification,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0527,doi:10.1088/1361-6501/aa5cfd,527,"Rapid, high-resolution measurement of leaf area and leaf orientation using terrestrial LiDAR scanning data",include,high,I05,Rapid leaf area and leaf orientation measurement using TLS LiDAR data,method_paper,uses_dataset_experimentally,,plants;phenotyping,estimation,lidar_or_point_cloud;3d,lidar_or_point_cloud;3d_vision;phenotyping,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0528,titleyear:tomato growth height prediction method by phenotypic feature extraction using multi modal data:,528,Tomato growth height prediction method by phenotypic feature extraction using multi-modal data,include,medium,I05,Tomato growth height prediction by phenotypic feature extraction using multi-modal data,method_paper,uses_dataset_experimentally,,tomato;phenotyping,estimation,multimodal;3d,phenotyping;3d_vision;multimodal,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0529,doi:10.17660/actahortic.2015.1085.70,529,COST ESTIMATION OF ESTABLISHING A CIDER APPLE ORCHARD IN WESTERN WASHINGTON©,exclude,high,E03_NO_DATASET_RELEVANCE,Cost estimation of establishing a cider apple orchard; ag economics,survey_or_review,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0530,titleyear:manejo qu mico de plantas volunt rias de algod o rr:2012,530,Manejo químico de plantas voluntárias de algodão rr,exclude,high,E03_NO_DATASET_RELEVANCE,"Chemical management of volunteer cotton; Portuguese, weed science",method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0531,titleyear:comunidade de plantas daninhas e tiguera de algod o ap s a aplica o de herbicidas e aduba o nitrogenada de cobertura em diferentes pocas no cons rcio de milho com brachiaria ruziziensis:2010,531,Comunidade de plantas daninhas e tiguera de algodão após a aplicação de herbicidas e adubação nitrogenada de cobertura em diferentes épocas no consórcio de milho com *brachiaria ruziziensis*,exclude,high,E03_NO_DATASET_RELEVANCE,Weed community after herbicide in corn-brachiaria intercropping; agronomy,method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0532,titleyear:circular t cnica n 41 destrui o de soqueiras do algodoeiro:2019,532,Circular técnica n 41: Destruição de soqueiras do algodoeiro,exclude,high,E03_NO_DATASET_RELEVANCE,Cotton stalk destruction technical circular; no CV,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0533,titleyear:detectron2 github:2019,533,Detectron2 Github,exclude,high,E03_NO_DATASET_RELEVANCE,"Detectron2 GitHub page; software repository, not a paper",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0534,titleyear:a method for stochastic optimization:2017,534,A Method for Stochastic Optimization,exclude,high,E03_NO_DATASET_RELEVANCE,"Adam optimization method; ML, not agricultural",method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0535,titleyear:embrapa algod o:2017,535,Embrapa Algodão,exclude,high,E03_NO_DATASET_RELEVANCE,Embrapa Cotton institutional page; not a research paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0536,titleyear:a method for stochastic optimization:2015,536,A Method for Stochastic Optimization,exclude,high,E03_NO_DATASET_RELEVANCE,"Adam optimization method (duplicate); ML, not agricultural",method_paper,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0537,titleyear:close range photogrammetry and 3d imaging 2nd ed:2013,537,"Close-Range Photogrammetry and 3D Imaging, 2nd ed",exclude,high,E03_NO_DATASET_RELEVANCE,Close-range photogrammetry and 3D imaging textbook; not a paper,survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0538,titleyear:textitmanual de boas pr ticas de manejo do algodoeiro em mato grosso 1 a edi o:2012,538,textitManual de Boas Práticas de Manejo do Algodoeiro em Mato Grosso. 1 a Edição,exclude,high,E03_NO_DATASET_RELEVANCE,"Cotton management manual; Portuguese, no CV",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0539,titleyear:the opencv library:2000,539,The OpenCV Library,exclude,high,E03_NO_DATASET_RELEVANCE,"OpenCV library; software, not a research paper",survey_or_review,does_not_use_dataset,,,,,,,no,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:09:46Z,B028,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
