screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0421,doi:10.13031/2013.27838,421,"Color indices for weed identification under various soil, residue, and lighting conditions",,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0422,titleyear:annotated 3d point cloud dataset of broad leaf legumes captured by high throughput phenotyping platform:,422,Annotated 3D Point Cloud Dataset of Broad-Leaf Legumes Captured by High-Throughput Phenotyping Platform,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0423,doi:10.3390/s18103576,423,Automatic Leaf Segmentation for Estimating Leaf Area and Leaf Inclination Angle in 3D Plant Images,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0424,doi:10.1016/j.compag.2021.106150,424,"Apple, peach, and pear flower detection using semantic segmentation network and shape constraint level set",,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0425,doi:10.1029/2020wr028095,425,Evaluating the Potential and Challenges of an Uncertainty Quantification Method for Long Short‐Term Memory Models for Soil Moisture Predictions,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0426,doi:10.1007/s11240-014-0664-4,426,Tomato (Solanum lycopersicum L.) in the service of biotechnology,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0427,doi:10.1007/s00530-023-01158-y,427,“Tomato-Village”: a dataset for end-to-end tomato disease detection in a real-world environment,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0428,doi:10.17485/ijst/v17i2.1821,428,"Effect of Vermicompost and Organic Fertilizer on Improved Growth, Productivity and Quality of Tomato (Solanum lycopersicum ) Plant",,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0429,doi:10.4060/cc9205en,429,Agricultural production statistics 2000–2022,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0430,doi:10.3390/s21248241,430,Voxelisation Algorithms and Data Structures: A Review,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0431,doi:10.3389/fpls.2023.1158933,431,An advanced deep learning models-based plant disease detection: A review of recent research,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0432,doi:10.2478/ausi-2018-0002,432,Fruit recognition from images using deep learning,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0433,doi:10.1007/978-3-031-73414-4_3,433,T-Rex2: Towards Generic Object Detection via Text-Visual Prompt Synergy,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0434,doi:10.1016/j.compag.2017.12.032,434,Evaluation of support vector machine and artificial neural networks in weed detection using shape features,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0435,doi:10.1016/j.scitotenv.2016.01.153,435,Plastic mulching in agriculture. Trading short-term agronomic benefits for long-term soil degradation?,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0436,doi:10.1093/oxfordjournals.aob.a083148,436,"Comparative Physiological Studies on the Growth of Field Crops: I. Variation in Net Assimilation Rate and Leaf Area between Species and Varieties, and within and between Years",,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0437,doi:10.1017/s002081830000607x,437,The Food and Agriculture Organization of the United Nations,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0438,doi:10.1109/mra.2023.3309098,438,Semiautonomous Precision Pruning of Upright Fruiting Offshoot Orchard Systems: An Integrated Approach,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0439,doi:10.1016/j.compag.2023.107716,439,Automated pruning decisions in dormant sweet cherry canopies using instance segmentation,,,,,,,,,,,,,no,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0440,doi:10.1126/science.abi8870,440,MIC-Drop: A platform for large-scale in vivo CRISPR screens,,,,,,,,,,,,,yes,unknown,confirmed,opencode_ai,,AI_SCREENING_V1,,B023,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
