screening_id,candidate_id,rank,title,decision,decision_confidence,reason_code,reason_note,likely_paper_type,likely_dataset_relationship,named_datasets,agricultural_domain,vision_task,modalities,relevance_yes,relevance_unclear,abstract_available,full_text_available,identity_status,reviewer,model,protocol_version,screened_at,batch_id,source_queue_sha256,supersedes_screening_id,notes
TA_R0401,doi:10.1007/978-3-031-58174-8_15,401,Segmentation and Labeling of Vertebra Using SegFormer Architecture,exclude,high,E03_NO_DATASET_RELEVANCE,SegFormer for vertebra segmentation in medical images; not agricultural,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0402,doi:10.1109/tpami.2023.3237740,402,SePiCo: Semantic-Guided Pixel Contrast for Domain Adaptive Semantic Segmentation,exclude,high,E03_NO_DATASET_RELEVANCE,SePiCo semantic-guided pixel contrast for domain adaptive segmentation; general CV,method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0403,doi:10.1613/jair.1.13188,403,Multiobjective Tree-Structured Parzen Estimator,exclude,high,E03_NO_DATASET_RELEVANCE,"Multiobjective Tree-structured Parzen Estimator; Bayesian optimization, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0404,doi:10.1016/j.compag.2020.105277,404,Deep learning based segmentation for automated training of apple trees on trellis wires,include,high,I05,Deep learning segmentation for automated training of apple trees on trellis wires,method_paper,uses_dataset_experimentally,,apple;orchard,semantic_segmentation,RGB,semantic_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0405,doi:10.1016/j.compag.2024.109201,405,Artificial intelligence assisted tomato plant monitoring system - An experimental approach based on universal multi-branch general-purpose convolutional neural network,include,high,I05,Universal multi-branch CNN for AI-assisted tomato plant monitoring,method_paper,uses_dataset_experimentally,,tomato;monitoring,classification,RGB,classification,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0406,doi:10.3390/s22072456,406,"An Automated, Clip-Type, Small Internet of Things Camera-Based Tomato Flower and Fruit Monitoring and Harvest Prediction System",include,high,I05,IoT clip-type camera for tomato flower/fruit detection and harvest prediction,method_paper,uses_dataset_experimentally,,tomato;greenhouse,object_detection,RGB,object_detection,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0407,doi:10.1111/tpj.12616,407,Exploring genetic variation in the tomato (<i>Solanum</i> section <i>Lycopersicon</i>) clade by whole‐genome sequencing,exclude,high,E03_NO_DATASET_RELEVANCE,"Whole-genome sequencing of tomato accessions; genomics, no CV",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0408,titleyear:last straw lincoln s annotated spatio temporal strawberry dataset:2025,408,LAST-Straw: Lincoln’s Annotated Spatio-Temporal Strawberry Dataset,include,high,I01,LAST-Straw strawberry dataset (conference version of rank 378),dataset_paper,introduces_dataset,LAST-Straw,strawberry;phenotyping,object_detection;tracking,RGB,object_detection;phenotyping,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0409,titleyear:instance segmentation dataset:2020,409,: Instance segmentation dataset,include,high,I01,Instance segmentation dataset for tomato (LaboroTomato),dataset_paper,introduces_dataset,,tomato,instance_segmentation,RGB,instance_segmentation,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
TA_R0410,doi:10.1109/cvprw50498.2020.00203,410,CSPNet: A New Backbone that can Enhance Learning Capability of CNN,exclude,high,E03_NO_DATASET_RELEVANCE,"CSPNet backbone for ImageNet/COCO; general CV, not agricultural",method_paper,does_not_use_dataset,,,,,,,yes,unknown,confirmed,opencode_ai,deepseek-v4-flash-free,AI_SCREENING_V1,2026-07-22T18:02:11Z,B022,feb7c8a80978b97f3bdcffd7291708e8ac5282301ce06c793247227bc43712be,,
